Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Feather,1,Royler Gracie,Rickson E Royler,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Marco Aurelio,Lewis Pederneiras,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Eduardo Leitao,Equilibrio,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Cleiton Souza,Bustamante,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Fernando Vasconcelos,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Luis Felpe,Master Atlanta,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Guilherme Santos,Lewis Pederneiras,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Nilson Liboni,Liboni,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Roberto Magalhaes,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Ricardo Herriot,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Roberto Godoi,Godoi Macaco,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Roberto Correa,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Rygan Machado,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Rygan Machado,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Roberto Magalhaes,Gracie Barra,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Nilson Liboni,Liboni,1997,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Roberto Godoi,Godoi Macaco,1997,Pan Jiu-Jitsu IBJJF Championship
