Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Caio Terra,Gracie Elite,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Yusuke Honma,Paraestra,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Josef Manuel,Nova Uniao,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Guilherme Mendes,Atos,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Ary Farias,Atos,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Samir Chantre,Gracie Elite,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Samuel Braga,Gracie Barra,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Rafael Mendes,Atos,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Augusto Mendes,Soul Fighters,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Rubens Maciel,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Mario Reis,Gracie Barra,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Gilbert Burns,Atos,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Kron Gracie,Gracie Humaita,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Michael Langhi,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Jonathan Torres,Lloyd Irvin M.A Academy,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Marcelo Garcia,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Lucas Leite,Check Mat Bjj,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Gustavo Campos,Atos,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Clark Gracie,BJJ Revolution Team,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Sergio De Moraes,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Romulo Barral,Gracie Barra,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Eduardo Santoro,Cia Paulista,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Rogel Monsalve,Alliance USA,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Rodolfo Vieira,GF Team,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Bernardo Faria,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Antonio Carlos Jr.,Check Mat Bjj,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Rafael Lovato Jr.,Ribeiro JJ,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Leonardo Noguera,Alliance,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Marcus De Almeida,Check Mat Bjj,2011,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Antonio Peinado,Alliance,2011,World Jiu-Jitsu IBJJF Championship
