Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Caio Terra,Brasa CTA,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Nicolas Gaillard,Toulon JJB,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Andrea Verdemare,Cyclone,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Koji Shibamoto,Tri-Force Jiu-Jitsu Academy,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Paulo H. Bordignon Miyao,PSLPB Cicero Costha,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Simone Franceschini,Cyclone,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Thomas Lincoln Correa Lisboa,Alliance,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Marcio Andre da Costa Barbosa Junior,Nova União,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Gianni Paul Grippo,Alliance,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Gabriel Marangoni de Oliveira,Zenith BJJ,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Kim Terra,Brasa CTA,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Michael Alexandre Langhi,Alliance,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Gabriel Rollo da Silva Pontes,CheckMat,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Rafael Henrique Pereira,Gordo Jiu-Jitsu,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Sandro Gabriel Vieira,CheckMat,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Jonathan Torres,Atos Jiu-Jitsu,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Davi Ramos Pinheiro da Silva,Atos Jiu-Jitsu,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Francisco Antonio Iturralde Lara,Alliance,2015,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Jaime Soares Canuto,GF Team,2015,European IBJJF Jiu-Jitsu Championship 
