Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Estevan G Martinez-Garcia,ZR Team Association,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Roiter Lima Silva Junior,Gracie Barra,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Lee Rosenfield,Form Jiu Jitsu Academy,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Marcelo Cohen,Fabio Novaes BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Carlos Alberto Oliveira da Silva,GF Team,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Paulo H. Bordignon Miyao,PSLPB Cicero Costha USA,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Edwin Ocasio,Unity Jiu-jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Willis da Mota Nunes,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Diego Oliveira Batista,PSLPB Cicero Costha USA,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,João Gabriel Batista de Sousa,ZR Team Association,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Damion Shaun Oranday,Alliance,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Daniel Maira,Studio76 Jiu-Jitsu Las Vegas,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Gianni Paul Grippo,Alliance,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Lucas Emanuel da Silva,Gracie Barra,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Fabio Murat Caloi,Alliance International,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Rodrigo Francioni Dias,Fight Sports International,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Hugo Doerzapff Marques,Ares BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Dante Scott Leon,GF Team,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Alexandre Joaquim de Jesus,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Paulo Gabriel Martins da Costa,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Jeferson Guaresi,Unity Jiu-jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Pedro Henrique de Oliveira e Silva Rocha,Double Five Highland Village,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Eric Hunter Newton,Gracie Barra BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Rodrigo Lopes Martins,Double Five Highland Village,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Pedro Fillipe Serra Marinho,Gracie Barra,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Vagner S Rocha,Fight Sports,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Adam Wardzinski,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Diego Dias Ramalho,ZR Team Association,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Devhonte M. Johnson,Unity Jiu-jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Joseph Othmar Dierkhising,BJJ Revolution Team,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Eliot Andrew Kelly,American Jiu-Jitsu Syndicate,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Vinicius Ferreira Gazola,Alliance,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Roberto de Abreu Filho,Fight Sports,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Victor Hugo Costa Marques,Six Blades Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,John Leslie Hansen,Pedigo Submission Fighting,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Max dos Santos Gimenis,GF Team,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Pedro Fillipe Serra Marinho,Gracie Barra,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Roberto de Abreu Filho,Fight Sports,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Adam Wardzinski,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Gabriel Salles Muniz Almeida,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,1,Mayssa Caldas Pereira Bastos,GF Team,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,2,Sofia Rosa Amarante,Aviv Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,3,Lavinia Francesconi Barbosa,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,3,Patrícia Maria N. Fontes dos Santos,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Ana Talita de Oliveira Alencar,"American Combat Gym, Llc",2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Gabrielle McComb Lima,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,Jessica Rodriguez,Gracie Fighter,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,Taylor Katherine Sausser,R1NG BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,1,Ffion Eira Davies,ECJJA,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,2,Hannah Sharp,Renzo Gracie Academy,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,3,Heather H. Raftery,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,3,Nicole Sullivan,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,1,Raquel Dayne Kaleialoha Paaluhi,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,2,Nathalie Wan Soares Veras Ribeiro,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,3,Erin Johnson,Iron Roots BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,1,Elisabeth Ann Clay,Ares BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,2,Bridget Mceliece,Renzo Gracie Academy,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,3,Fernanda Sabrina Elias Figueira,PSLPB Cicero Costha USA,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,3,Jordan Elizabeth Patrick,Triton Fight Center,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,1,Rafaela Ribeiro Guedes,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,2,Maria Malyjasiak,Abmar Barbosa Association,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,3,Elizabeth Katherine Mitrovic,Alliance,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,3,Maggie Grindatti,Fight Sports,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,1,Mayara Monteiro Custódio,CheckMat,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,2,Alison Victoria Tremblay,Brazilian Top Team,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,3,Fernanda Mazzelli Almeida Maio,Striker JJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Rafaela Ribeiro Guedes,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,2,Elisabeth Ann Clay,Ares BJJ,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Gabrielle McComb Lima,Atos Jiu-Jitsu,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Maria Malyjasiak,Abmar Barbosa Association,2021,World IBJJF Jiu-Jitsu No-Gi Championship 
