Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Mauro Ayres,BJJ Revolution Team,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Dai Yoshioka,Paraestra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Bibiano Fernandes,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Jonatas Gurgel,Joao Roque,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Wellington Dias,Gracie Humaita,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Wilson Reis,Brazilian Top Team,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Thiago Gomes Dias,Barbosa JJ,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Mario Reis,BJJ Revolution Team,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Carlos Eduardo Vieira,Lotus Club,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Theodoro Almeida,UGF,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Andre Galvao,TT Jiu-Jitsu,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Michael Fowler,Lloyd Irvin,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Igor Gracie,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Sergio Lourenço,Gracie Humaita,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Demian Maia,Brasa,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Givanildo Santana,Lotus Club,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,David Vieira,Gordo JJ,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Romulo Barral,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Braulio Estima,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Eduardo Telles,TT Jiu-Jitsu,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Rafael Lovato,Saulo Ribeiro,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Carlos Eduardo Francis,Yamasaki Academy,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Alexandre Ribeiro,Saulo Ribeiro,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Roger Gracie,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Diego Balouta,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Rolles Gracie,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Arthur Cesar,UGF,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Fabio Costa,Gracie Barra Atlanta,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,James Foster,Lotus Club,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Roger Gracie,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Alexandre Ribeiro,Gracie Humaita,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Rafael Lovato,Saulo Ribeiro,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Braulio Estima,Gracie Barra,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,1,Megumi Fuji,AGCC,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,2,Kanako Inaba,Champion,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,3,DC Maxwell,Maxercise,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,1,Mariana Coelho,Team Mica,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,1,Kelly Paul,Ralph Gracie,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,2,Jeanette Portocarrero,Jean Jacques Machado,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,1,Luciana Dias,Gracie Humaita,2006,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,2,Maria do Carmo,De La Riva,2006,Pan Jiu-Jitsu IBJJF Championship
