Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Alex Taveira,Carioca Brazilian Jj,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Light Feather,2,Rogerio Taborda,Tatu Jj,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Light,2,Lucas Gomes,Brasa,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Light,3,Theodoro Canal,Ugf,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Light,3,Joao Cunha,Clube De Jj Pitbull,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Saulo Ribeiro,Saulo Ribeiro,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Romulo Barral,Gracie Barra,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Edson Diniz,American Top Team,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Marcel Louzado,Brasa,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,1,Flavio Almeida,Gracie Barra,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,2,Cristiano Lazarini,Gracie Barra,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,3,Eduardo Telles,99 Valente,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,3,Rafael Lovato,Saulo Ribeiro,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Rodrigo Medeiros,Brasa,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Rodrigo Cavaca,Brasa,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Jose Eduardo Correa,Barbosa Jj,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Bruno Rodrigues Paulista,Gracie Florianopolis,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,1,Felicia Oh,Machado Jj,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,2,Kanako Inaba,Champion Jj,2007,Pan Jiu-Jitsu No-Gi IBJJF Championship
