Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Thalison Vitorino Soares,Art of Jiu Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Welerson Gonçalves da Silva,Nova União,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Frank Cespedes,Alliance,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Tadiyah William Danforth,Alliance,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Malachi James C. Edmond,Team Lloyd Irvin,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Diego Oliveira Batista,DreamArt,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Leonardo Mário Pereira Júnior,Cicero Costha Internacional,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Tomoyuki Hashimoto,Brasa CTA,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Fabricio Andrey Batista  Junior,Melqui Galvão Jiu-jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Alexssandro Pinto Sodré,Nova União,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Jun Yong Cho,KJ Competition Team,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Lucas Batista Rodrigues,Aura Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Andy Tomas Murasaki Pereira,Atos Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Natan Chueng Freitas,Fratres Brazilian Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Elijah Amir Dorsey,Team Lloyd Irvin,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Luiz Felipe dos Santos,Team Predador Brasil,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Tainan Dalpra Costa,Art of Jiu Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Pavel Kalesnik,Brasa CTA,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Jakub Najdek,CheckMat,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Lucas Andre Galvão Protasio,CheckMat,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Jansen Gomes Ramos,CheckMat,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Pedro Henrique Pinheiro Machado de Souza,Atos Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Marcos Vinicius de Oliveira Martins,Fratres Brazilian Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Wellington Luís Sebastião,Fratres Brazilian Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,1,Fellipe Andrew Leandro Silva,Alliance,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,2,Adam Wardzinski,CheckMat,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Devhonte M. Johnson,Unity Jiu-jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Rider Zuchi Samelo do Amaral,Fratres Brazilian Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,1,Kaynan Casemiro Duarte,Atos Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,2,Luis Fernando de Oliveira,Fratres Brazilian Jiu-Jitsu,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Harryson Santana Pereira,Ataque Duplo,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Marcus Vinicius Ribeiro de Siqueira,Alliance,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,1,Mason Fowler,Brasa CTA,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,2,Kjetil Lydvo,Frontline Academy,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,3,Cleyton Rafael Flores,Team Cruz BJJ,2023,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,3,Seif-Eddine Houmine,GF Team,2023,European IBJJF Jiu-Jitsu Championship 
