Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Marcelo Cohen,Fabio Novaes BJJ,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,David B. Zennario,Unity Jiu-jitsu,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Lucas dos Santos Pinheiro,Atos Jiu-Jitsu,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Suraj Kumar Budhram,Renato Tavares Association,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Malachi James C. Edmond,Team Lloyd Irvin,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Paulo H. Bordignon Miyao,Cicero Costha Internacional,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Emilio Alejandro Hernandez Rodriguez,Zenith BJJ,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Gianni Paul Grippo,Alliance,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Thiago Aguiar Abud,Unity Jiu-jitsu,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Athos Ribeiro de Miranda,Alliance,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Fabio Murat Caloi,Alliance,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Felipe Linhares Arruda,Alliance International,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Frederico Augusto Alves Silva,Alliance International,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Jeferson Guaresi,Cicero Costha Internacional,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Johnny Joachin Tama Apolinario,Alliance,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Breno Damiéri Ricalde Maciel,Cicero Costha Internacional,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Felipe Cesar Silva,Unity Jiu-jitsu,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Jonnatas Gracie Araujo da Silva,Atos Jiu-Jitsu,2019,Pan IBJJF Jiu-Jitsu No-Gi Championship 
