Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Juan Lopes da Silva,PRM Team,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Gabriel Alexander Rosberg,Art of Roll,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Hiago George Santos Silva,PSLPB Cicero Costha,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Victor Otoniel Nunes Moraes,PSLPB Cicero Costha,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Aleksander Jablonski,Gold Team Fighters,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Jakub Jerzy Witkowski,Brasa Poland,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,AJ Agazarm,Gracie Barra,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Ashley Jordan Williams,Gracie Barra,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Andreas Achniotis Perales,Renzo Gracie International,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Royi Neeman,Clube de Jiu-Jitsu Pitbull Czech Republic,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Isaque Bahiense Braz,Alliance,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Darragh O Conaill,Ribeiro Jiu-Jitsu International,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Antti Mannila,Alliance,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Tuomas  Ylinampa,Brasa CTA,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Stéfano Fernando Corrêa,Otávio de Almeida,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Marcos Paulo Costa,DDR JJ,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Felipe Mota Dias,OXY,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Luca Anacoreta,Aeterna Jiu Jitsu Team,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Thiago Sá Fortes Silva,CheckMat,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Pablo Popovitch,Team Popovitch,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Adam Wardzinski,CheckMat,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Jesse Juhani Urholin,Alliance,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Mahamed Aly Santos da Silva,Team Lloyd Irvin,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Riku August Urholin,Alliance,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Francisco Javier Miguel Caraballo,Titanes BJJ,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Muslim L. Patsarigov,OXY,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Otavio Tome Serafim,Alliance,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Gabriel Lyrio Lucas,CheckMat,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Luis Alberto Martin Carrara,Titanes BJJ,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Mahamed Aly Santos da Silva,Team Lloyd Irvin,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,AJ Agazarm,Gracie Barra,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Felipe Mota Dias,OXY,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,1,Linda  Lindström,Dynamix Fighting Sports,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Emilie Maxine M. H. Thylin,Gracie Humaita South Bay,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Yasmine Clarisa Wilson,Roger Gracie Academy,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,Carolina Carriello,Gracie Barra,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,1,Monique Ricardo Carvalho,CheckMat,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,2,Leoni Munslow,New School BJJ,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Monique Ricardo Carvalho,CheckMat,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,2,Linda  Lindström,Dynamix Fighting Sports,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Carolina Carriello,Gracie Barra,2017,European IBJJF Jiu-Jitsu No-Gi Championship 
