Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Marcos Barreto,Monir,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Helio Moreira,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Ivanilson,Nova Uniao,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Alexandre Carneiro,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Marcio Feitosa,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Paulo Coelho,Gracie Humaita,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Otavio Couto,Alliance,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Eduardo Galvão,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Paulo Barroso,Gracie Humaita,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Paulo Guilhobel,Jorge Pereira,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Manoel Neto,Carlson Team,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Eduardo Conceição,Alliance,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Roberto Correa,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Rogerio Olegario,Equipe 3,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Antonio Shembi,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Anderson Xavier,Alliance,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Leo Dalla,Jorge Pereira,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Ricardo Pinho,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Fabio Gurgel,Alliance,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Francisco Bueno,Nova Uniao,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Roberto Ferreira,Wall Street,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Marcus Vinicius,Oriente,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Roberto Magalhães,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Saulo Ribeiro,Gracie Humaita,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Carlos Pedro,Nova Uniao,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Ricardo Herlliote,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Daniel Simoes,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Bayard Paoli,Alliance,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Artur Ignarra,Dojo,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Celso Castro,De La Riva,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Antônio Shambri,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Leo Dalla,Jorge Pereira,1996,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Daniel Simoes,Gracie Barra,1996,Campeonato Brasileiro de Jiu-Jitsu
