Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,MARCELO PEREIRA,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,MARCIO GALVAO,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,LUIZ SERGIO,CARLSON GRACIE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,ROBSON MOURA,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,FREDSON ALVES,GRACIE HUMAITA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,LUIZ RENATO,GRACIE HUMAITA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,IVANILSON SILVA,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,ROYLER GRACIE,GRACIE HUMAITA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,VINICIUS MAGALHÃES,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,JOAO ROQUE,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,WAGNER FABIANO,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,LEONARDO VIEIRA,ALLIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,MARCIO FEITOSA,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,MAURICIO MARIANO,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,LUIZ FELIPE COSTA,ALLIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,FERNANDO VASCONCELOS,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,ZE MARCELO,BOLAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,ANDRE CANDIDO,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,GUILHERME SANTOS,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,RAFAEL CORREA,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,ANTONIO SHEMBRI,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,RINALDO SANTOS,CARLSON GRACIE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,FERNANDO GURGEL,ALLIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,SAULO RIBEIRO,GRACIE HUMAITA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,FABIO GURGEL,ALLIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,MURILO BUSTAMANTE,CARLSON GRACIE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,BRUNO SEVERIANO,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,ROBERTO MAGALHÃES,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,DANIEL SIMÕES,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,LEO DALLA,JORGE PEREIRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,RENATO FERRO,CARLSON GRACIE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,ROBERTO TRAVEN,ALIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,JOHN MACHADO,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,OTAVIO DUARTE,JORGE PEREIRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,LUIZ GUILHERME,JORGE PERREIRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,ZE MARIO,CARLSON GRACIE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,ROBERTO MAGALHÃES,GRACIE BARRA,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,MURILO BUSTAMANTE,CARLSON GRACIE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,DAVID MEYER,MACHADO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Light,1,TAIS RAMOS,BRIGADEIRO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Light,2,DANIELLE FIGUEREDO,ALLIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Light,3,BIANCA BARRETO,FORMA FIT,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Light,3,MARIANA COELHO,EQUIPE 3,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Heavy,1,ROSANGELA CONCEICAO,UGF,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Heavy,2,ALESSANDRA TSHOLA,ALLIANCE,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Heavy,3,ANDREIA SILVA,LEAO DOURADO,1998,World Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Heavy,3,CRISTIANE PEREIRA,NOVA UNIAO,1998,World Jiu-Jitsu IBJJF Championship
