Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Gabriel Moraes,Monteiro,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Daniel Otero,Fabrício,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Geremias Maia,Gracie Barra Pitbull,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Carlos Vieira,Osvaldo Alves,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Sebastian Lalli,Equipe 1,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Leandro Martins,TT Jiu-Jitsu,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Leonardo Rodrigues,Casquinha,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Bruno Frazato,Brazilian Top Team,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Jonatas Gurgel,Fernando Boi,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Gabriel Willcox,Brazilian Fight,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Rodrigo Ranieri,Brasa,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Alexandre Pimentel,Nova Geracao,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Tiago Dias,Barbosa JJ,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Rafael Barbosa,Brazilian Top Team,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Diego Martins,Infight,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Marcelo Garcia,Alliance,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Andre Galvao,TT Jiu-Jitsu,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Jorge Britto,Gracie Humaita,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Gustavo Camios,Sul JJ,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Romulo Barral,Gracie Barra BH,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Fabio Trindade,Monteiro,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Raphael Abi-Rihaw,Carlson Gracie Team,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Demian Maia,Brasa,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Jefferson Moura,Gracie Barra,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Eduardo Telles,TT Jiu-Jitsu,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Tiago Gaia,DDR Jiu-Jitsu,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Rigoney Castro,Gracie Humaita,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Rodrigo Medeiro,Brasa,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Mauro Santos,Gracie Barra,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Roberto Tozi,Tozi,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Roberto Abreu,Nova Geracao,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Adriano Camonesi,Brazilian Top Team,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Luiz Theodoro,Brazilian Top Team,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Mauro Paulino,BTT/Godoi,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Adriano Pires,Liberi/Gracie Barra,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Marcelo Garcia,Alliance,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Demian Maia,Brasa,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Fernando D'Piedro,Alliance,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Andre Galvao,TT Jiu-Jitsu,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light Feather,1,Elizangela Meirelis,Gaviao,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,1,Bianca Andrade,Gracie Barra,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,2,Rosalina Ferreira,Gaviao,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,1,Juliana Gonçalves,Osvaldo Alves,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Bianca Andrade,Gracie Barra,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,2,Rosalina Ferreira,Gaviao,2006,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Elizangela Meirelis,Gaviao,2006,Campeonato Brasileiro de Jiu-Jitsu
