Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Feather,1,Ashley Jordan Williams,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Severi Nenonen,Barreto Jiu-Jitsu Finland,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Cristofer Martin Barrios,Reinaldo Ribeiro Team JJ,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,David Dimopoulos-Said,Alliance,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Thiago Aragão de Abreu,CheckMat,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Gyula Gyorgy Szabó,Carlson Gracie Team,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Juliano Silva Rocha,Atos Jiu-Jitsu,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Ralf Gosta Carneborn,Dynamix Fighting Sports,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Eduardo Rios,Frontline Academy,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Luca Anacoreta,Aeterna Jiu Jitsu,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,David Ben Zaken,Pariente Academy,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Nic Ruben Nikolaisen,Frontline Academy,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Claudio de Mattos Cardoso,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Maximiliano de Figueiredo Carvalho,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Tomasz Jan Michalowski,Brasa Poland,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Matheus Rodrigues P. S. V. da Silva,Stone Fight,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Luis Fernando Vieira Nunes Freire,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Alberto Gonzalez Ortiz,UAE Jiu-Jitsu Team,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Arya  Esfandmaz,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Lucio Furtado Rodrigues,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Fabricio Carvalho de Souza,Batatinha Team Italia,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Ruben Araújo Fonseca,Associação Pantera House Jiu-jitsu,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Haim Gozali,Renzo Gracie Israel,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Lucio Furtado Rodrigues,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Eduardo Rios,Frontline Academy,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Claudio de Mattos Cardoso,Gracie Barra,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Nic Ruben Nikolaisen,Frontline Academy,2016,European IBJJF Jiu-Jitsu No-Gi Championship 
