Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Cleito Soares de Resende Junior,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Rooster,2,Willian Melo de Oliveira,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Rooster,3,Felipe Rodrigues Giarolla,Qatar BJJ Brasil,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Rooster,3,Marlisson Santos Alves,Ryan Gracie Team,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,1,Hiago George Santos Silva,Cicero Costha Internacional,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,2,José Tiago da Silva Barros,Cicero Costha Internacional,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,3,Bruno Celio Costa de Melo,Qatar BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,3,Cleber de Sousa Fernandes,Atos Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,1,Rafael Mansur,Ns Brotherhood,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,2,Gianni Paul Grippo,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,3,Isaque Alberto de Oliveira Paiva,Saikoo Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,3,Marcio Andre da Costa Barbosa Junior,Nova União,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,1,Yan Lucas Cordeiro Paiva,Ribeiro Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,2,Jhonny Loureiro Sigallis Souza,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,3,Fabio Murat Caloi,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,3,Igor Veríssimo de Oliveira Chaves,Ns Brotherhood BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,1,Marcos Vinícius da Silva Tinoco,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,2,Yago Vinicius de Souza,Ns Brotherhood,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,3,Felipe Cesar Silva,Unity Jiu-jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,3,Romualdo Lucas de Andrade,Nova União/NU,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,1,Rudson Mateus Sarmento Teles,Caio Terra Association,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,2,Horlando de Jesus Monteiro,KMR BJJ KIMURA,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,3,Matheus Spirandeli Souza,Ns Brotherhood,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,3,Renato Guimaraes Cardoso,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,1,Fellipe Andrew Leandro Silva,Zenith BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,2,Dimitrius Soares Souza,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,3,Guilherme Augusto Soares Santos,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,3,Vitor Fabio Martins Toledo,Atos Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,1,Nicholas de Barcellos Meregali,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,2,Igor Gregório Schneider,Ns Brotherhood BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,3,Fernando Andrade dos Reis,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,3,Rodrigo Martins Ribeiro da Silva,G13 BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,1,Felipe Augusto Farias Bezerra,CheckMat,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,2,Otavio Tome Serafim,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,3,Gabriel Lyrio Lucas,CheckMat,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,3,Otavio de Souza Nalati,Team Lloyd Irvin Brazil,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,1,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,2,Victor Hugo Honório P. da Silva,Qatar BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,3,Nicholas de Barcellos Meregali,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,3,Renato Guimaraes Cardoso,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Rooster,1,Liliane dos Reis Lima,De La Riva JJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light-Feather,1,Alliny Karen Silva Santos,Nova União,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light-Feather,2,Cristina Maria Zakka Brandão,Cia Paulista,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,1,Bianca Barbosa Basilio,Atos Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,2,Ana Carolina Schmitt,The Match Champ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,3,Lauriane Clarice dos Santos Mendes,Academia OCS JJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,3,Luciane dos Santos Silva,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Middle,1,Éricka Wannessa Almeida,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Middle,2,Renata Marinho Moreira,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Middle,3,Glaucia Braga Libano,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Middle,3,Jackeline Rodrigues M. de Oliveira,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Medium-Heavy,1,Carina Curvelo Santi,G13 BJJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Medium-Heavy,2,Rafaela Maria Pires Bertolot da Silva,GF Team,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Medium-Heavy,3,Bruna Gosson Cipolletta,Caio Terra Association Brasil,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Medium-Heavy,3,Paloma Carolina de Souza,Otávio de Almeida,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Heavy,1,Claudia Fernanda Onofre Valim Doval,De La Riva JJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Heavy,2,Fabiana Ferrari Mendes,Ns Brotherhood,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Heavy,3,Viviana Ribeiro,Núcleo JJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Super-Heavy,1,Jessica da Silva Oliveira,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Super-Heavy,2,Fernanda Mazzelli Almeida Maio,Gracie Humaita,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Super-Heavy,3,Samela Shoham Lopes Leite,Ribeiro Jiu-Jitsu,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Ultra-Heavy,1,Tayane Porfírio de Araújo,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Ultra-Heavy,2,Luzia Carmem Santana P. Fernandes,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Ultra-Heavy,3,Joaquina dos Santos Bonfim Neta,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Open Class,1,Tayane Porfírio de Araújo,Alliance,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Open Class,2,Claudia Fernanda Onofre Valim Doval,De La Riva JJ,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Open Class,3,Fernanda Mazzelli Almeida Maio,Gracie Humaita,2018,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Open Class,3,Jessica da Silva Oliveira,Gracie Barra,2018,Campeonato Brasileiro de Jiu-Jitsu 
