Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Estevan G Martinez-Garcia,ZR Team Association,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Roiter Lima Silva Junior,Gracie Barra,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Lee Rosenfield,Form Jiu Jitsu Academy,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Santos Rene Bruckner Rivera,Undisputed Tucson,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Paulo H. Bordignon Miyao,PSLPB Cicero Costha USA,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Carlos Alberto Oliveira da Silva,GF Team,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Edwin Ocasio,Unity Jiu-jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Richard  Alarcon,One Jiu-Jitsu USA,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Diego Oliveira Batista,PSLPB Cicero Costha USA,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Joshua Anthony Cisneros,Ares BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Orlando Fernando Castillo Andaviza,Fight Sports,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Thiago Aguiar Abud,Unity Jiu-jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Gianni Paul Grippo,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Johnny Tama,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Deandre Villarama Corbe,Luiz Palhares Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Kieran Robert Kichuk,Team Lloyd Irvin,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Matheus Gabriel Pinheiro Barros,CheckMat,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Hugo Doerzapff Marques,Ares BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Joshua Aaron Bacallao,Gracie Barra,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Michael Ray Trasso,Gracie Humaita,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Jeferson Guaresi,Unity Jiu-jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Andrew Wiltse,Pedigo Submission Fighting,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Jaime Soares Canuto,GF Team,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,John Taylor Combs,Easton BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Giancarlo Bodoni,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,José Bruno Pereira Matias,Gracie Barra,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Yuri Allison Paiva dos Santos,LEAD BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Devhonte M. Johnson,Unity Jiu-jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Arnaldo Maidana de Oliveira,CheckMat,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Diego Dias Ramalho,ZR Team Association,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Eliot Andrew Kelly,American Jiu-Jitsu Syndicate,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Victor Hugo Costa Marques,Six Blades Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Aaron Michael Johnson,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,John Leslie Hansen,Rodrigo Vaghi BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Joseph Othmar Dierkhising,BJJ Revolution Team,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Michael Anthony Perez,Atos Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Antonio  Zuazo,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Giancarlo Bodoni,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,1,Mayssa Caldas Pereira Bastos,GF Team,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,2,Sofia Rosa Amarante,Fight Sports,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,3,Jessamine Jada Khan,Art of Jiu Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,3,Patrícia Maria N. Fontes dos Santos,CheckMat,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Gabrielle McComb Lima,Gracie Humaita,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Patrícia Magalhães Machado,Brazilian Top Team,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,My Bao Nguyen,Standard Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,1,Nathalie Wan Soares Veras Ribeiro,CheckMat,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,2,Sheliah Denae Lindsey,Soul Fighters BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,3,Judith Joan Marie Gomes,10th Planet Jiu Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,3,Victória Montrezor,Gracie Barra,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,1,Vannessa Nancy Griffin,Crazy 88,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,2,Erin Johnson,Iron Roots BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,1,Elisabeth Ann Clay,Ares BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,2,Bridget Mceliece,Renzo Gracie Academy,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,1,Maria Malyjasiak,Abmar Barbosa Association,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,2,Maggie Grindatti,Fight Sports,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,3,Elizabeth Katherine Mitrovic,Alliance,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,3,Emilly Alves Silva,Atos Jiu-Jitsu,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,1,Kendall Marie Reusing,Gracie Barra,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,2,Mayara Monteiro Custódio,CheckMat,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Elisabeth Ann Clay,Ares BJJ,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,2,Kendall Marie Reusing,Gracie Barra,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Maria Malyjasiak,Abmar Barbosa Association,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Mayara Monteiro Custódio,CheckMat,2021,Pan IBJJF Jiu-Jitsu No-Gi Championship 
