Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Lucas dos Santos Pinheiro,Atos Jiu-Jitsu,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Francisco Jonas Borges Andrade,PSLPB Cicero Costha,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Santos Rene Bruckner Rivera,Undisputed Tucson,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Willis da Mota Nunes,CheckMat,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Joshua Anthony Cisneros,Cleber Jiu-Jitsu Visalia,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Pedro Paulo Dias Clementino,Carlson Gracie Team,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Elijah Rueben Tagalog,Gracie Barra JJ,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Taniel Santos de Jesus,Ares BJJ,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Thiago Augusto Araujo Macedo,Rodrigo Pinheiro BJJ,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Matheus Gabriel Pinheiro Barros,CheckMat,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Richar Emiliano Nogueira,Rodrigo Pinheiro BJJ,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Samuel Nagai Hatchwell,CheckMat,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Johnatha Barbosa Alves,Art of Jiu Jitsu,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Michael Remigio Liera Jr.,Atos Jiu-Jitsu,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Jonnatas Gracie Araujo da Silva,Atos Jiu-Jitsu,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Renato Forasieppi Alves Canuto,CheckMat,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Ronaldo Pereira de Souza Júnior,Atos Jiu-Jitsu,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Jackson Nagai Hatchwell Junior,CheckMat,2020,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Guthierry Barbosa Nascimento Conceição,Carlson Gracie Team,2020,Pan IBJJF Jiu-Jitsu Championship 
