Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Luiz Renato,Rickson / Royler,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Vinicius Magalhaes,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Vinicius Aieta,Rickson / Royler,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Fredeson Alves,Rickson / Royler,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Vitor Ribeiro,Nova Uniao,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Bob Bass,Machado,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Mauricio Mariano,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Fernando Vascocelos,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Antonio Shembre,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Jose Marcelo,Bolao Jiu- Jitsu,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Roberto Magalhaes,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Roberto Correa,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Anderson Xavier,Aliance,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Saulo Ribeiro,Rickson / Royler,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Renato Verissimo,Nova Uniao,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Bruno Severiano,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Ryan Gracie,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Guilherme Santos,Nova Uniao,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Eduardo de Lima,Gracie Barra,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Luis Guilherme,Jorge Pereira,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Saulo Ribeiro,Rickson / Royler,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Luiz Guilherme,Jorge Pereira,1998,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Fredeson Alves,Rickson / Royler,1998,Pan Jiu-Jitsu IBJJF Championship
