Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Cícero Lívio Ribeiro Saldanha Paiva,Ares BJJ,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,2,Luciano Alex da Cunha Vieira,Infight JJ,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,3,Lucas Costa de Souza,Jiu-Jitsu For Life Brasil,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,Cicero Costha RJ,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,2,Pedro Iahnke de Oliveira Crixel,Cicero Costha RJ,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,João Marcos Fernandes,Top Brother,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Jonas Lisboa Pereira,Carlos Holanda Brazilian Jiu-Jitsu,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,1,Alexssandro Pinto Sodré,Nova União,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,2,Danilo Soares Moreira,Ares BJJ,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Bernardo Aguiar Dib,João Roque JJ,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Thiago Aguiar Abud,Unity Jiu-Jitsu Brasil,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,1,Ygor dos Santos Rodrigues,CT MR,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,2,Fabio Murat Caloi,Alliance,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,3,Rodrigo Carvalho Coutinho Diniz Costa,Gracie Barra,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,3,Victor Figueiredo Genovesi,Alliance,2019,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
