Tournament,Year,Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Light,3,Benjamin Charles Robson,Draig
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Light,3,Romao Pereira de Carvalho,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Middle,3,Lucas Andre Galvão Protasio,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Middle,3,Tarik Hopstock,Frontline Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Medium-Heavy,3,Erick Diovano Pereira de Souza,JS Brazilian Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Medium-Heavy,3,Karol Kania,Rio Grappling Club
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Heavy,3,Santeri Lilius,Lilius Barnatt Martial Arts
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Heavy,3,Vegard Arentz Randeberg,OXY
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Super-Heavy,3,Carlos Fernando Arce Pellegrini,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Super-Heavy,3,Eliot Andrew Kelly,American Jiu-Jitsu Syndicate
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Ultra-Heavy,3,Airton Sousa Siqueira,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Ultra-Heavy,3,Pedro Paulo Campi Agrizzi,Striker JJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Open Class,3,Frederic Vosgröne,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Male,Open Class,3,Vinicius Ferreira Gazola,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light-Feather,1,Mara Kelly,BJJ Revolution Team - International
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Feather,1,Adele M. Fornarino,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light,1,Maria Cláudia Almeida Silva,JS Brazilian Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Middle,1,Rosary Mary Walsh,Essential Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Medium-Heavy,1,Elizabeth Katherine Mitrovic,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Heavy,1,Maria Carolina Barón Vicentini,DreamArt
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Super-Heavy,1,Roberta Pessoa Vieira Ribeiro,Double Five
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Open Class,1,Roberta Pessoa Vieira Ribeiro,Double Five
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light-Feather,2,Thaís Loureiro Felipe,Atos Vitória
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Feather,2,Ashley Louise Bendle,Draig
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light,2,Nadine Tavares da Silva,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Middle,2,Priscila Batista,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Medium-Heavy,2,Ane N. Svendsen,GFTeam - Jiu Art
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Open Class,2,Ane N. Svendsen,GFTeam - Jiu Art
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light-Feather,3,Fiona Middleton,Roger Gracie Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light-Feather,3,Nina Navid,Roger Gracie Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Feather,3,Raquel Ferreira da Silva,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Feather,3,Zofia Szawernowska,Brasa CTA
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light,3,Izabel Vieira Seki,Brothers Club
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Light,3,Suvi-tuuli Koikkalainen,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Middle,3,Gabriele da Silva Schuck,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Middle,3,Gamila Antonia Kanew,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Medium-Heavy,3,Joanna B. Dineva,Gracie Humaita
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Medium-Heavy,3,Salla Mari Simola,Hilti BJJ Turku
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Open Class,3,Joanna B. Dineva,Gracie Humaita
European IBJJF Jiu-Jitsu No-Gi Championship ,2023,Adult,Black,Female,Open Class,3,Salla Mari Simola,Hilti BJJ Turku
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Rooster,1,Christopher Duyquan Tran,Crazy 88
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light-Feather,1,Edwin Ocasio,Unity Jiu-jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Feather,1,José Julián  Espinosa Flores,Renzo Gracie
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light,1,Yigit Hanay,Renzo Gracie
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Middle,1,Fabyury Khrysthyan Texeira Freitas,GF Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Medium-Heavy,1,Sebastian Rodriguez Williams,Unity Jiu-jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Heavy,1,Manuel Pilato,Budo Clan
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Super-Heavy,1,Rafael Lovato Jr.,Six Blades Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Ultra-Heavy,1,Heikki Lauri Eemil Jussila,Sigma Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Open Class,1,Gabriel Salles Muniz Almeida,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Rooster,2,John Eugene Stapleton,GF Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light-Feather,2,Leonardo Martins de Souza,Tozi Jiu Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Feather,2,Sam Matthew Mc Nally,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light,2,Alessandro Oliveira Botelho,Melqui Galvão Jiu-jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Middle,2,Pierre-Olivier Leclerc,Tri-Star Montreal
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Medium-Heavy,2,Jeremy Paul Skinner,Absolute MMA Australia
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Heavy,2,Mantas Daublys,A-Force Brazilian Jiu-Jitsu International
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Super-Heavy,2,Jean Luca Maltese,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Ultra-Heavy,2,Andrzej Iwat,Academia Gorila
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Open Class,2,Frederic Leonhard Vosgröne,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Rooster,3,Denis Gerrit Lee Beenen,Open Mat Mixed Martial Arts
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Rooster,3,Weslei Kellisson Silva Costa,Amazon School - Escola de Jiu Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light-Feather,3,Daniël de Groot,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light-Feather,3,Lucas Tomas Canto,Cohab Chile
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Feather,3,Anthony Guy De Oliveira,D.O.A. Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Feather,3,Marius Florin Spac,Six Blades Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light,3,Jed Gary Sang-Hue,Grand Union Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Light,3,Rafal Farjaszewski,Academia Gorila
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Middle,3,Ellis Reece Younger,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Middle,3,Kieran Robert Kichuk,B Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Medium-Heavy,3,Austin Caine Oranday,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Medium-Heavy,3,Shane L. Fishman,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Heavy,3,Caio Viturino de Mendonça,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Heavy,3,Jose Jurema Nascimento de Carvalho,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Super-Heavy,3,Gabriel Salles Muniz Almeida,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Super-Heavy,3,Thomas Bracher,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Ultra-Heavy,3,Luc Pierre Marcel Rousseau,Roger Gracie Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Ultra-Heavy,3,Lukasz Janeczek,Academia Gorila
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Open Class,3,Anthony Michael Robinson,Richardson BJJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Male,Open Class,3,Heikki Lauri Eemil Jussila,Sigma Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Light-Feather,1,Scout S. S. Feitosa Pereira,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Feather,1,Raquel Ferreira da Silva,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Light,1,Julia Maele,OXY
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Middle,1,Brianna Ste-Marie,Brazilian Top Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Medium-Heavy,1,Aurélie Le Vern,Six Blades Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Heavy,1,Anabel Lopez Beard,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Open Class,1,Aurélie Le Vern,Six Blades Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Feather,2,Emily Rosalynn Nicholson,AOJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Light,2,Suvi-Tuuli Susanna Koikkalainen,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Middle,2,Rosary Mary Walsh,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Medium-Heavy,2,Ane N. Svendsen,Mavs
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Heavy,2,Nia Vivienne Blackman,Royal Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Open Class,2,Anabel Lopez Beard,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Feather,3,Ashley Louise Bendle,Roger Gracie Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Feather,3,Lorena Balli,Double Five
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Light,3,Izabel Vieira Seki,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Light,3,Zofia Szawernowska,Brasa Poland
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Middle,3,Antonia Gamila Kanew,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Middle,3,Vannessa Nancy Griffin,Crazy 88
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Medium-Heavy,3,Amanda Pamela Nicole Schurtz,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Medium-Heavy,3,Salla Mari Simola,Hilti BJJ Turku
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Heavy,3,Bridget Grace Mceliece,Renzo Gracie
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Heavy,3,Elizabeth Katherine Mitrovic,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Open Class,3,Ane N. Svendsen,Mavs
European IBJJF Jiu-Jitsu No-Gi Championship ,2024,Adult,Black,Female,Open Class,3,Salla Mari Simola,Hilti BJJ Turku
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Rooster,1,Shay Ananda Montague,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light-Feather,1,Vinicius Gomes Inacio,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Feather,1,Ashley Jordan Williams,Draig
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light,1,José Julián  Espinosa Flores,Renzo Gracie Vienna
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Middle,1,Tarik Hopstock,Frontline Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Medium-Heavy,1,Pawel Kacper Jaworski,Academia Gorila
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Heavy,1,Faris Dean Benlamkadem,Los Banditos
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Super-Heavy,1,Jorge Gabriel Pereira da Silva,Gracie Barra
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Ultra-Heavy,1,Tito Jonathan carle,Grappling Education
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Open Class,1,Pawel Kacper Jaworski,Academia Gorila
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Rooster,2,Riki Yoshinaga,Tri-Force Jiu-Jitsu Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light-Feather,2,Edwin Ocasio,Unity Jiu-jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Feather,2,Noah Isiah Gutierrez,Jiu-Jitsu Methods
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light,2,Yigit Hanay,Renzo Gracie Vienna
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Middle,2,Kieran Robert Kichuk,Cicero Costha Europe
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Medium-Heavy,2,Shane L. Fishman,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Heavy,2,Karol Zbigniew Kania,Rio Grappling Club
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Super-Heavy,2,Neocicero Barbosa,OLD DOG TEAM PORTUGAL
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Ultra-Heavy,2,Alexander Sak,Europe Nova Jiu-Jitsu Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Open Class,2,Jean Luca Maltese,Alliance
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Rooster,3,Denis Gerrit Lee Beenen,Open Mat Mixed Martial Arts
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Rooster,3,Weslei Kellisson Silva Costa,Amazon School - Escola de Jiu Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light-Feather,3,Daniël de Groot,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light-Feather,3,Lucas Feitosa Pereira Bosshard,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Feather,3,Alessio Sacchetti,Rio Grappling Club
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Feather,3,Kamil Lukasz Wilk,Zenith BJJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light,3,Gian Paul Grippo,Bodega Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Light,3,Yonathan Ernesto Cárdenas Macias,Ares BJJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Middle,3,Omer Emanoely,CheckMat International
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Middle,3,Thomas Rees Benjamin Barry,Roger Gracie Academy
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Medium-Heavy,3,Andre Ygor Pereira de Brito,Nova União
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Medium-Heavy,3,Vilhjálmur Ingi Arnarsson,Jay Pages Association - Europe
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Heavy,3,Lucas Dias da Silva,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Heavy,3,Matheus Vetoraci de Menezes,Blvckout Grappling
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Super-Heavy,3,Adam Nabawy,ZR Team Association
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Super-Heavy,3,Moritz Koellensperger,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Ultra-Heavy,3,Mikael Eric Peter Dennis Hoffman,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Ultra-Heavy,3,Vinicius dos Santos Izidoro,Milioli-aebrothers
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Open Class,3,Clay Landon Mayfield,Pedigo Submission Fighting
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Male,Open Class,3,Heikki Lauri Eemil Jussila,Sigma Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Rooster,1,Thaís Loureiro Felipe,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light-Feather,1,Mayssa Caldas Pereira Bastos,AOJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Feather,1,Ana Mayordomo Garcia,Kingsway Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light,1,Brianna Ste-Marie,Mizu Studio
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Middle,1,Injana Greta Goodman,Grapple Collective
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Medium-Heavy,1,Salla Mari Simola,Hilti BJJ Turku
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Heavy,1,Paige Ivette Borras,Legion American Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Super-Heavy,1,Gabrieli Pessanha de Souza Marinho,Infight JJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Open Class,1,Gabrieli Pessanha de Souza Marinho,Infight JJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Rooster,2,Mariana Cabral Rolszt,Gracie Humaita South Bay
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light-Feather,2,Esther Rose Garwood,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Feather,2,Liisi Vaht,Marcio Silva Brazilian Jiu-Jitsu Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light,2,Amanda Dean Bruse,Atos JJ International
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Middle,2,Julia Maele,OXY
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Medium-Heavy,2,Ane N. Svendsen,Mavs
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Heavy,2,Laura Louise Barker,Royal Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Open Class,2,Injana Greta Goodman,Grapple Collective
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light-Feather,3,Josefine Beatrice Modig,CheckMat
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light-Feather,3,Laura Peretti,JS Brazilian Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Feather,3,Martina  Zola,Grapple Collective
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Feather,3,Mona Maree Bailey,Carlson Gracie Team
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light,3,Amanda Pamela Nicole Schurtz,ECJJA
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Light,3,Maria Cláudia Almeida Silva,Infight JJ
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Middle,3,Nadia Frankland,Atos Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Middle,3,Rosary Mary Walsh,Essential Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Medium-Heavy,3,Jessika Maria Torttila,Sigma Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Medium-Heavy,3,Nia Vivienne Blackman,Royal Jiu-Jitsu
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Open Class,3,Julia Maele,OXY
European IBJJF Jiu-Jitsu No-Gi Championship ,2025,Adult,Black,Female,Open Class,3,Nadia Frankland,Atos Jiu-Jitsu
