Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Daniel Otero,Fabricio,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Ivaniel Oliveira,Carioca Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Felipe Costa,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Samuel Braga,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Bibiano Fernandes,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Bernardo Pitel,Fernando Boi,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Dai Yoshioka,Paraestra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Carlos Holanda,Osvaldo Alves,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Rubens Charles,Fernando Torres,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Marcio Feitosa,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Reinaldo Ribeiro,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Bruno Frazzato,Brazilian Top Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Celso Vinicius,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Mario Reis,Gracie Barra Porto Alegre,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Adriano Martins,Carioca Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Claudio Calasans,Osvaldo Alves,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Marcelo Garcia,Alliance,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Andre Galvao,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Antonio Schembri,Chute Boxe,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Daniel Morais,Gracie Humaita,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Braulio Estima,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Delson Heleno,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Romulo Barral,Gracie Barra BH,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Alexandre Dantas,Gracie Barra America,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Alexandre Ribeiro,Gracie Humaita,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Thiago Gaia,DDR Jiu-Jitsu,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Carlos Eduardo,Yamasaki Academy,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Rodrigo Pinheiro,Gracie Humaita,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Roger Gracie,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Robert Drysdale,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Rodrigo Medeiros,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Roberto Tozi,Brazilian Top Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Gabriel Gonzaga,Macaco Gold Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Leonardo Leite,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Luiz Theodoro,Brazilian Top Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Lucio Rodrigues,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Alexandre Ribeiro,Gracie Humaita,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Roger Gracie,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Roberto Abreu,Nova Gera�cao,2006,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Marcelo Garcia,Alliance,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,1,Michele Nicolini,Brasa,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,2,Juliana Gonçalves,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,3,Elizangela Meireles,Gaviao,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,3,Sharon Bonewicz,Big Brothers,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,1,Leticia Ribeiro,Gracie Humaita,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,2,Bianca Andrade,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,3,Fabiana Borges,Evolução Jiu -Jitsu,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,3,Cristiane Souza,Bon Sai,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,1,Kyra Gracie,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,2,Hannette Quadros,Carlson Gracie Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,3,Silvana Abreu,Carlson Gracie Team,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,3,Andrea Endy,Strauch,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,1,Caroline de Lazzerok,FGJJ,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,2,Diana Menezes,Bon Sai,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,3,Luanna Alzuguirok,Barbosa JJ,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,3,Luciana Dias,Gracie Humaita,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,1,Luzia Fernandes,Gracie Barra,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,2,Livia Borges,Osvaldo Alves,2006,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,3,Maria do Carmo,De La Riva,2006,World Jiu-Jitsu IBJJF Championship
