Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Osamah Ali Almarwai,Atos Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Henrique de Oliveira Rossi,SIA - Sharpen Iron Academy,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Antonio J. B. Villiatora,VBros BJJ,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Christopher Duyquan Tran,Crazy 88,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Carlos Alberto Oliveira da Silva,GF Team,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Hiago George Santos Silva,Cicero Costha Internacional,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,David Terao,Fifty/50 Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Pedro Serrano,Gracie Barra,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Gavin Mikhail Corbe,Standard Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Adam Benayoun,Fifty/50 Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Gianni Paul Grippo,Alliance,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Richar Emiliano Nogueira,Rodrigo Pinheiro BJJ,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Deandre Villarama Corbe,Standard Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Kieran Robert Kichuk,Team Lloyd Irvin International,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Danilo Soares Moreira,Ares BJJ,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Jonata Gomes Ramos,CheckMat,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Francisco Cuneo,Unity Jiu-jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Jeferson Guaresi,Unity Jiu-jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Breno Damieri Ricalde Maciel,Toronto Top Team,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Matheus Ramos Silva Galvão,Soul Fighters Texas,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Manuel Ribamar V. de Oliveira Filho,Rodrigo Pinheiro BJJ,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Felipe Cesar Silva,Unity Jiu-jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Francisco De Assis Lemos Lo,Cicero Costha Internacional,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Jaime Soares Canuto,GF Team,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Pedro Henrique de Oliveira e Silva Rocha,Alliance,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Thiago Saldanha Dalcol,Renzo Gracie Academy,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Alejandro Rafael Tolmos Coquelet,Atos Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Charles Kilyan Mcguire,American Top Team,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Fellipe Ubaiz Trovo,Atos Jiu-Jitsu,2022,Pan IBJJF Jiu-Jitsu No-Gi Championship 
