Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Purple Brown Black,Female,Light,1,Renata Ninomiya,Cia Paulista,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,2,Carolina Goes,Yamazaki Team USA,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,3,Katia Silva,Joao Amaral Team,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,3,Ana Drumond,Conan Silveira,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Tatina Chaves,Alliance,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,2,Luciana Tavares,Gracie Humaita / Relson,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Tania Rodrigues,Equilibrio,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Tatiana Toguinini,Alliance,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,1,Mariana Coelho,Osvaldo Alves,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,2,Fatima Camargo,Otavio de Almeida,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,3,Anita Godinho,Ferocius Fist,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,1,Ralph Pires,Wall Street,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Wellington Dias,G. Humaita/ Rickson/Royler,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Alexandre Carneiro,Gracie Barra,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Edson Diniz,Infight,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Vinicius Magalhaes,Gracie Barra,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Fernando Lopes,Godoi / Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Leonardo Santos,Nova Uniao,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Roberto Atalla,Carlson A,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Takao Tani,Tani Japan,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Cleber Luciano,Godoi/Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Marco Aurelio de Carvalho,Carlson A,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Bruno Severiano,Gracie Barra,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Luis Eduardo Fraga,Alliance,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Muzio de Angelis,Alliance,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Fernando Pontes,Godoi/Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Rafael Correa,Gracie Barra,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Cassio Werneck,Fit 21,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Rodrigo de Bonni,Gracie Barra,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Roberto Godoi,Godoi/Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Jorge Patino,Godoi/Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Nilson Liboni,Gracie Humaita,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Marcelo Grosso,De La Riva,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Roberto Tozi,Godoi/Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Roberto Ferreira,Wall Street,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Vito Doria,Carlson A,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Otavio Duarte,Jorge Pereira,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Andre Almeida,Carlson A,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Marco Corleta,Barreto/Behing,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Fernando Pontes,Godoi/Macaco,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Vitor Doria,Carlson A,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Cassio Werneck,Fit 21,2000,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Edson Diniz,Infight,2000,Pan Jiu-Jitsu IBJJF Championship
