Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,John Eugene Stapleton,GFTeam - Jiu Art,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Christopher Duyquan Tran,Crazy 88,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Estevan G Martinez-Garcia,ZR Team NC,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Henrique de Oliveira Rossi,SIA - Sharpen Iron Academy,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Edwin Ocasio,Unity Jiu-jitsu,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Emilio Alejandro Hernandez Rodriguez,Zenith BJJ,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Carlos Alberto Oliveira da Silva,GFTeam - Jiu Art,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Roiter Lima Silva Junior,Gracie Barra,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Gianni Paul Grippo,Alliance,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,José Julián  Espinosa Flores,Renzo Gracie International,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Damion Shaun Oranday,Alliance,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Marco Vinicius Mendes Brito,DreamArt,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Carlos Henrique Costa Campos,DreamArt,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Daniel Sathler Campos,Atos Jiu-Jitsu,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,João Victor de Oliveira Costa,GFTeam - Jiu Art,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Richar Emiliano Nogueira,Rodrigo Pinheiro BJJ,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Oliver Taza,Renzo Gracie International,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Kieran Robert Kichuk,Team Lloyd Irvin International,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Jose Mathias Macedo de Lira Luna,CheckMat,2023,Pan IBJJF Jiu-Jitsu No-Gi Championship 
