Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Yuri Hendrex Assunção Soares,Cicero Costha Internacional,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Rooster,2,Welerson Gonçalves da Silva,Nova União,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Rooster,3,Aniel  Bonifacio Candido,GF Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Rooster,3,Cleber de Sousa Fernandes,Atos Jiu-Jitsu,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,1,Meyram Maquiné Alves,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,2,Hiago George Santos Silva,Cicero Costha Internacional,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,3,Jonas Lisboa Pereira,Atos Jiu-Jitsu,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light-Feather,3,Léo Silveira Alves,Start Doing,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,1,Fabricio Andrey Batista  Junior,Fight Sports Brasil,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,2,Daniel de Oliveira Amorim Junior,Double Five,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,3,Leonardo Fernandes Saggioro,Brazilian Top Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Feather,3,Samuel Andrade Nagai Hatchwell,CheckMat,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,1,Matheus Gabriel Pinheiro Barros,CheckMat,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,2,Sergio Antonio Santana Soares Filho,Double Five,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,3,Natan Chueng Freitas,Cicero Costha Internacional,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Light,3,Victor Nithael de Oliveira Marques,Nova União,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,1,Leonardo Teixeira Lara,Atos Jiu-Jitsu,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,2,Wallisson Oliveira Souza,Guigo JJ,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,3,Guthierry Barbosa Nascimento Conceição,Carlson Gracie Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Middle,3,Ygor dos Santos Rodrigues,CT MR,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,1,Mauricio de Oliveira Santos Neto,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,2,Marcos Vinicius de Oliveira Martins,Barbosa Jiu-Jitsu,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,3,Leon Denny Zambelli Brito,Brazilian Top Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Medium-Heavy,3,Matheus Spirandeli Souza,Alliance,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,1,Gabriel Henrique dos S. Oliveira,Alliance,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,2,Dimitrius Soares Souza,Alliance,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,3,Isaque Bahiense Braz,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Heavy,3,Patrick Pontes Moura Santos Gaudio,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,1,Erich Munis dos Santos,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,2,Marcus Vinicius Ribeiro de Siqueira,Alliance,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,3,Harryson Santana Pereira,Ataque Duplo,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Super-Heavy,3,Vitor Roberto Cheloni Mello,Gracie Barra,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,1,Yatan Martins Bueno,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,2,Wallace Costa da Silveira,GF Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,3,Igor Gregório Schneider,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Ultra-Heavy,3,Pedro Alex dos Santos Pimenta,GF Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,1,Erich Munis dos Santos,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,2,Rider Zuchi Samelo do Amaral,R1NG BJJ,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,3,Dimitrius Soares Souza,Alliance,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Male,Black,Open Class,3,José Henrique Cardoso,Ceconi KMKZ,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Rooster,1,Mariana  Rolszt,Gracie Humaita,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Rooster,2,Jessica Caroline Coelho Dantas,Caio Terra Association Brasil,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Rooster,3,Amber Rymarz-freitas,Gracie Barra,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light-Feather,1,Ana Cristina Araujo Rodrigues,Dream Art,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light-Feather,2,Rayanne Amanda Carmo dos Santos,Gracie Barra,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Feather,1,Bianca Barbosa Basilio,Atos Jiu-Jitsu,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Feather,2,Swanny Patricia Guimaraes Batista,Vita BJJ,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Feather,3,Dyna Rodrigues Sena,Castro Team,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,1,Luciane dos Santos Silva,CheckMat,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,2,Michele dos Santos  Oliveira,Nova União,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,3,Lauriane Clarice dos Santos Mendes,Academia OCS JJ,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Light,3,Natália Zumba de Souza,Alliance,2021,Campeonato Brasileiro de Jiu-Jitsu 
Adult,Female,Black,Middle,1,Éricka Wannessa Almeida,Gracie Barra,2021,Campeonato Brasileiro de Jiu-Jitsu 
