Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Marcos Barreto,Ac. Monir,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Nikos Bahlzetis,Sui a,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light feather,1,Helio Moreira,Gracie Barra,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light feather,2,Wellington Dias,Gracie Humaita,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Royler Gracie,Gracie Humaita,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Paulo Brandao,Gracie Humaita,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Paulo Barroso,Gracie Humaita,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Renato Barreto,Gracie Humaita,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Roberto Correa,Gracie Barra,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Eduardo Conceicao,Alliance,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Roberto Magalhaes,Gracie Barra,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Luis Roberto Duarte,Carlson Gracie,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Fabio Gurgel,Alliance,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Murilo Bustamante,Carlson Gracie,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Ricardo Liborio,Carlson Gracie,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Leonardo Castello Branco,Alliance,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Jose Mario Sperry,Carlson Gracie,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Roberto Traven,Alliance,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Amauri Biteti,Carlson Gracie,1996,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Ricardo Liborio,Carlson Gracie,1996,World Jiu-Jitsu IBJJF Championship
