Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Bruno da Silva Malfacine,Alliance,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Caio Terra,Brasa / CTA / RT,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Fabbio Passos de Alencar,Alliance,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Koji Shibamoto,Tri-Force Jiu-Jitsu Academy,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Paulo H. Bordignon Miyao,PSLPB Cicero Costha,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,João Pedro Oliveira Rodrigues,CheckMat,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Rafael Freitas,Gracie Barra,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Gianni Paul Grippo,Alliance,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Osvaldo Augusto Honorio Moizinho,Gracie Fighter,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Leonardo Fernandes Saggioro,Brazilian Top Team,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Victor Figueiredo Genovesi,Alliance JJ,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Jonathan Torres,Atos Jiu-Jitsu,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,AJ Agazarm,Gracie Barra JJ,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Andris Auseklis Brunovskis,Atos JJ International,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Gabriel Rollo da Silva Pontes,CheckMat,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha,2015,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Otavio Ferreira de Sousa,Gracie Barra,2015,Pan IBJJF Jiu-Jitsu Championship 
