Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Bibiano Fernandes,Gracie Barra,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Dai Yoshida,Purebred,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Leandro Escobar,Brazilian Top Team,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Andre Soares,American Top Team,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Leonardo Vieira,Master JJ,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Fredson Alves,Gracie Humaita,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Renato Migliacio,Gracie Barra,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Diego Saraiva,LA Boxing,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Daniel Moraes,Relson Gracie / Caique,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Carlos Vieira,Cia Paulista,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Edson Diniz,American Top Team,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Jared Weiner,Lloyd Irvin,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Fernando Augusto,TT Jiu-Jitsu,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Paulo Guillobel,Machado JJ,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Fabiano Victorino,Macaco Gold Team,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Joao Silva,Aloisio Silva,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Ronaldo Souza,Master JJ,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Braulio Estima,Gracie Barra Birmingham,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Cassio Werneck,Brazilian Top Team,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Fabio Nascimento,Lotus Club,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Gabriel Vella,Gracie Barra,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Rodrigo Medeiros,Master JJ,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Roberto Godoi,Godoi JJ Club,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Eduardo Telles,TT Jiu-Jitsu,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Jorge Oliveira,Ralph Gracie,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Artur Cesar,UGF,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Eduardo Arrivabene,Macaco Gold Team,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Adriano Camolese,Godoi JJ Club,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Alexandre Dantas,Gracie Barra,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Marcio Corleta,Winner Behring,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Fabio Ribeiro,Gracie Barra,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Ronaldo Souza,Master JJ,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Fernando Augusto,TT Jiu-Jitsu,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Todd Margolis,Lloyd Irvin,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Leonardo Vieira,Master JJ,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,1,Megumi Fuji,AACC,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,2,Yuko Seki,Axis Japan,2004,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,3,Sharon Bonewicz,Lloyd Irvin,2004,Pan Jiu-Jitsu IBJJF Championship
