Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Everton Celio de Souza Teixeira,Atos Jiu-Jitsu,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Christopher Duyquan Tran,Crazy 88,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Lucas Feitosa Pereira Bosshard,Carlson Gracie Team,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Michael Jalen B. Fonacier,Alliance,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Edwin Ocasio,Unity Jiu-jitsu,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Isaac E Cordova,10th Planet Jiu Jitsu,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Bruno Cordeiro Sena,The Match Champ,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Roiter Lima Silva Junior,Gracie Barra,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Cole Anthony Abate,AOJ,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,José Julián  Espinosa Flores,Renzo Gracie,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Emilio Alejandro Hernandez Rodriguez,Zenith BJJ,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Ismael dos Santos Lima,GF Team,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Maximilian John Anthony Hanson,Pedigo Submission Fighting,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Carlos Henrique Costa Campos,Alliance,2024,Pan IBJJF Jiu-Jitsu No-Gi Championship 
