Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Lucas dos Santos Pinheiro,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Thalison Vitorino Soares,AOJ,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Carlos Alberto Oliveira da Silva,GF Team,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Roiter Lima Silva Junior,Gracie Barra,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Diego Oliveira Batista,AOJ,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Meyram Maquiné Alves,Fratres Brazilian Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Cleber de Sousa Fernandes,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Diogo Pinheiro dos Reis,Melqui Galvão Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Samuel A. Nagai Hatchwell,CheckMat,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Raimundo Diego Pinto Sodre,Nova União,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Fabricio Andrey Batista  Junior,Melqui Galvão Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Isaac Nolan Doederlein,Alliance,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Johnatha Barbosa Alves,AOJ,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Pedro Henrique Maia Costa,ESCOLA DE JIU JITSU WF,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Jackson Nagai Hatchwell Junior,CheckMat,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Murilo Guimarães do Amaral,Alliance,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Jansen Gomes Ramos,CheckMat,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Tainan Dalpra Costa,AOJ,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Rolando Villanueva Samson,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Tye Ruotolo,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Gustavo Espindola Batista,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Andy Tomas Murasaki Pereira,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Isaque Bahiense Braz,DreamArt,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Sebastian Rodriguez Williams,Unity Jiu-jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,1,Fellipe Andrew Leandro Silva,Alliance,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,2,Pedro Henrique Pinheiro Machado de Souza,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Dimitrius Soares Souza,Alliance,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Rider Zuchi Samelo do Amaral,Fratres Brazilian Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,1,Erich Munis dos Santos,Fratres Brazilian Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,2,Kaynan Casemiro Duarte,Atos Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Cássio Felipe Sousa Costa,Six Blades Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Gutemberg de Jesus Santos Pereira,GF Team,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,1,Victor Hugo Costa Marques,Six Blades Jiu-Jitsu,2023,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,2,Marcus Vinicius Ribeiro de Siqueira,Alliance,2023,World IBJJF Jiu-Jitsu Championship 
