Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Wellington Dias,Gracie Humaita,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Carlos Lemos Jr,Gracie Barra,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Anderson Pereira,Gracie Geneve,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Thelmo Calmon,Gracie Barra BH,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Carlos Eduardo Vieira,Cia Paulista,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Sergio Vita,Sandro Bala/Sergio Vita,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Hugo Leandro Rosa,Educacional Araxa,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Lauro Figueroa,Gracie Barra Portugal,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Joao Felipe Oliveira,Gracie Barra,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Vitor Nobrega do Nascimento,Laerte Barcelos,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Hugo Leonardo Velasco,Educacional Araxa,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Reinaldo Ramos,Kimura Portugal,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Lucio Rodrigues,Gracie Barra,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Carlos Santos,Brazilian Top Team,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Lucio Rodrigues,Gracie Barra,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Joao Felipe,Gracie Barra,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Wellington Dias,Gracie Humaita,2004,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Reinaldo Ramos,Kimura Portugal,2004,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,1,Mariana Coelho,Gracie Barra,2004,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,2,Ana Paula Reis Teixeira,Anibal,2004,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Carolina Prado,Gracie Barra Portugal,2004,European Jiu-Jitsu IBJJF Championship
