Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Samuel Braga,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Gabriel Moraes,Monteiro,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Felipe Costa,Brasa,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Thiago Veiga,Luiz Claudio,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Bibiano Fernandes,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Carlos Vieira,Osvaldo Alves,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Luiz Vicente,De La Riva,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Carlos Lemos,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Fredson Paixͣo,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Mario Reis,Brazilian Top Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Bruno Frazato,Brazilian Top Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Fredson Alves,Gracie Humaita,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Celso Vinicius,Gordo Jj,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Tiago Alves,Barbosa Jj,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Rafael Barbosa,Brazilian Top Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Felipe Souza,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Andre Galvao,Tt Jiu-Jitsu,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Felipe Perez,Gracie Barra Bh,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Guto Campos,Brazilian Top Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Flavio Serafim,Brazilian Top Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Ronaldo Souza,Brasa,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Braulio Estima,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Demian Maia,Brasa,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Antonio Sergio,Carlson Gracie Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Robert Drysdale,Brasa,2005,World Jiu-Jitsu IBJJF Championship
