Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Christopher Duyquan Tran,Crazy 88,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,2,Weslei Kellisson Silva Costa,Amazon School - Escola de Jiu Jitsu,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,1,Leonardo Martins de Souza,Tozi Jiu Jitsu,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,2,Welerson Gonçalves da Silva,Nova União,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Lucas Feitosa Pereira Bosshard,Carlson Gracie Team,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Lucas Tomas Canto,Cohab Chile,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,1,José Julián  Espinosa Flores,Renzo Gracie International,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,2,Jhonatha Frazão Angelim,GF Team,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Felipe Nacib Minasian Santos,Alliance,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Richard Raul Bukovcsan,ECJJA,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,1,Yigit Hanay,Renzo Gracie International,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,2,Ricardo Alexandre de Carvalho Guimarães,Nova União,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,3,Artur da Silva Lanes,GF Team,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,3,Luis Felipe da Silva Ribas,JFC Almeida JJ,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,1,Alexandre Joaquim de Jesus,Esporte Dez / Instituto Calasans Camargo,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,2,Italo Henrique Seixas Oliveira,Gracie Barra,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,3,Arley Pacheco Damaceno Brandão,Gracie Barra,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,3,Pier Paolo Antonio Chiappe,Cohab Chile,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,1,Rafael Lopes Paganini,DreamArt,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,2,Gabriel Alves de Lima,GAT,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,3,Luan de Carvalho Alves,Nova União,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,3,Thiago Luiz Souza da Silva,GAT,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,1,Gabriel Viebrantz Brod,Gracie Barra,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,2,Jardel de Oliveira Costa,Gracie Barra,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,3,Jorge Andres Escudero Barba,Esporte Dez / Instituto Calasans Camargo,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,3,Leonardo de Oliveira Gonçalves,Gracie Barra BJJ,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,1,Patrick Pontes Moura Santos Gaudio,GF Team,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,2,Elioenai Julio de S. Braz,Team Crézio Lutas,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,3,Weslley Maxwell Santos,Nova União,2024,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
