Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Washington Luis do M. Lima,GF Team California,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Mark Daniel Ramos,"Ricardo ""Rey"" Diogo BJJ",2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Joseph Best,Balance,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Paulo H. Bordignon Miyao,PSLPB Cicero Costha,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Gianni Paul Grippo,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Edson Francisco de Oliveira,Barbosa Jiu-Jitsu,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Mayko de Araujo Girotto Borges,CheckMat,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Garry Lee Tonon,Gracie Elite Team America,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Rodrigo Lamounier de Freitas,Rodrigo Freitas Brazilian Jiu-Jitsu,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Bricklin J. Welch,Redzovic International,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Renan Borges,New England United BJJ,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Otavio Ferreira de Sousa,Gracie Barra,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Marcelo França Mafra,CheckMat USA,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Jonathan T. Satava,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Mansher Khera,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Marcos Vinícius da Silva Tinoco,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Matheus Oliveira Diniz,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Thiago Sá Fortes Silva,CheckMat,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Thomas Alban Jules Loubersanes,Atos Jiu-Jitsu,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Roberto Torralbas,Team Lloyd Irvin,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Neiman Gracie Stambowsky,Renzo Gracie,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Andrew J. Maulbeck,Renzo Gracie,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Guybson Costa e Sá,SAS Team USA,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Paulo Henrique Alves da Silva,Zenith BJJ,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Carlos Robson Gracie Filho,Gracie Elite Team,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Gustavo Dias Elias,Gracie Humaita San Diego,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Abraham J. Marte Messina,GF Team International,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Jason J Lees,Gracie Elite Team America,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Matheus Oliveira Diniz,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Garry Lee Tonon,Gracie Elite Team America,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Gianni Paul Grippo,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Guybson Costa e Sá,SAS Team USA,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light-Feather,1,Marcela Lawton,New England United,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Vianca J Jager,East Coast United BJJ,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Fiona M. Watson,Notorious Mixed Martial Arts,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,Bibiana Dios Tan Pacini S. Silva,B&V Gravity MMA,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,1,Karen Deisy Antunes Girotto Borges,CheckMat,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,2,Maria Dolores Asensi Gonzalez,Climent club,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,1,Megan Ann Nevill,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,2,Monique Ricardo Carvalho,CheckMat USA,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,1,Alison Victoria Tremblay,Brazilian Top Team,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Alison Victoria Tremblay,Brazilian Top Team,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,2,Megan Ann Nevill,Alliance Marcelo Garcia,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Karen Deisy Antunes Girotto Borges,CheckMat,2015,Pan IBJJF Jiu-Jitsu No-Gi Championship 
