Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Leandro Escobar,Brazilian Top Team,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Aaron Lapointe,Carlson Gracie Revolution,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Renato Migliaccio,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Sandro Santiago,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Wellington Dias,Gracie Humaita,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Armando Guedes Neto,Campos JJ,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Carlos Eduardo,Cia Paulista,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Wander Braga,Braga BJJ,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Shawn Willians,Ralph Gracie,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Diego Saraiva,LA Boxing,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Paulo Guillobel,Machado JJ,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Todd Margolis,Linxx,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Anderson Goncalves,Anderson Goncalves,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Amal Easton,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Cassio Werneck,Cassio Werneck,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Rafael Correa,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Joao Silva,Aloisio Silva,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Mark Kompaneyets,Bervely Hills,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Roberto Correa,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Fabio Leopoldo,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,James Nilsen,Fabio Santos,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Rener Gracie,Gracie JJ Academy,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Adriano Maciel,Godoi JJ Club,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Roberto Tozi,Godoi JJ Club,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Jorge Oliveira,Ralph Gracie,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Marcio Cruz,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Alexandre Dantas,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Fabricio Werdun,Behring,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Thiago Cruz,Godoi JJ Club,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Marcio Cruz,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Fabricio Werdun,Behring,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Roberto Tozi,Godoi JJ Club,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Joao Silva,Aloisio Silva,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,1,Kyra Gracie,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,2,Yasuko Mogi,Strapple,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,3,Megumi Fujji,Strapple,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,3,Jocelyn Chang,Machado JJ,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,1,Leticia Ribeiro,Relson Gracie,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,2,Chan Keo,Machado JJ,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,3,Kathelin Rozzi,Rozzi Self Defense,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,1,Alessandra Vieira,Machado JJ,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,2,Luciana Tavares,Gracie Humaita,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,3,Kelly Paul,Ralph Gracie,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,3,Jennifer Locke,Ralph Gracie,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Jaqueline Andrade,Clovis Silva,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,2,Mariana Azevedo,Osvaldo Alves,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Luciana Bassoli,Carlson Gracie Revolution,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Lauryn Park,Gracie Teresopolis,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,1,Maria do Carmo Paixao,Gracie Barra,2003,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,2,Jessica Ress,Caique JJ,2003,Pan Jiu-Jitsu IBJJF Championship
