Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Marcelo Pereira,Nova Uniao,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Pablo Fragata,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Bruno Ximenes,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Marcelo Ferreira,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Robson Medeiros,Pitbull,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Ney Cunha,Carlson Gracie / Lagoa,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Marcos Barbosa,Godoi/Macaco,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Alexandre Carneiro,Gracie Barra,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Otavio Couto,Alliance,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Yuki Nakai,Paraestra,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Vitor Ribeiro,Nova Uniao,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Mauro Chueng,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Rogerio Gaetano,Carlson Gracie / Lagoa,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Eduardo Galvão,Gracie Barra,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,****,****,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Roberto Atalla,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,****,****,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Eduardo Conceição,Alliance,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Givanildo Santana,Equilibrio,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Leonardo Dalla,Jorge Pereira,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Cassio Werneck,Tanque J-J,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Rodrigo Medeiros,Alliance,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Paulo Filho,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Renato Ferro,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Marcel Fereira,Carlson Gracie /Lagoa,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Daniel Simoes,Gracie Barra,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Alexandre Dantas,Dojo / Machado,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Gabriel Gonzaga,Jorge Pereira,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Ricardo Reis,Tanque,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Luiz Guilherme,Jorge Pereira,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Otavio Duarte,Jorge Pereira,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Jose Mario Maccord,Alliance,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Philipe Lira,Pitbull,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Murilo Bustamante,Carlson Gracie,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Claudio Moreno,Alliance,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Luis Guilherme,Jorge Pereira,1999,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Otavio Duarte,Jorge Pereira,1999,Campeonato Brasileiro de Jiu-Jitsu
