Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Purple Brown Black,Female,Light,1,Bianca Andrade,Forma Fit,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Mariana Coelho,Osvaldo Alves,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,2,Tatiana Chaves,Equilibrio,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Bruna Beatriz,Lotus,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,1,Rosangela Silva,Behring J-J,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Ney Cunha,Carlson /Conan,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Marcelo Martins,Delariva,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Royler Gracie,Rickson/Royler,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Marcos Da Matta,Carlson/Conan,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Wander Braga,Jorge Pereira,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Marco Aurelio,Carlson/Conan,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Guilherme Assad,Delariva,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Bruno Severiano,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Roberto Attala,Carlson/Connan,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Guilherme Santos,Nova Uniao,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Fernando Yamazaki,None,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Antonio Shembri,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Fernando Gurgel,Alliance,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Roberto Marques,Nova Uniao,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Nilson Liboni,Liboni,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Ricardi Herriot,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Pericles Laudier,Alliance,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Rommel Cardoso,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Roberto Magalhaes,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Daniel Simoes,Gracie Barra,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Andre Almeida,Crezio,1999,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Jose Mario Queiroga,Alliance,1999,Pan Jiu-Jitsu IBJJF Championship
