Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Lucas dos Santos Pinheiro,AMBJJ - Alex Martins Brazilian Jiu-Jitsu,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Ronald Stephen Henderson Jr.,CheckMat,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Eduardo Barboza da Silva,GF Team,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Adam Paul Ferrara,GF Team,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Rodrigo da Costa Oliveira,Fight Sports,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Gianni Paul Grippo,Alliance,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Shane Jamil Hill-Taylor,Team Lloyd Irvin,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Nicolas Jean Paul Renier,GF Team,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Silvio Duran de Barros Saraiva,Vitor Shaolin BJJ,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Renato Forasieppi Alves Canuto,Zenith BJJ - Las Vegas,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Frederico Augusto Alves Silva,Alliance,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Alexandre Faria Molinaro,Carlson Gracie Team,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Francisco Daniel Pires Tavares,SAS Team USA,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Dante Scott Leon,GF Team,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Eduardo Rios,Frontline Academy,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Joshua Aaron Bacallao,Academia Jiu-Jitsu,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Tyler Benjamin Steppe,Alliance,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Lucas Rocha de Freitas,ZR Team California,2017,Pan IBJJF Jiu-Jitsu No-Gi Championship 
