Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Juan Lopes da Silva,PRM Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,2,Victor Santos Gomes,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,3,Vincius Dias Ferrer,Infight JJ,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,1,Hiago George Santos Silva,PSLPB Cicero Costha B,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,2,Pedro Paulo Dias Clementino,Caio Terra Association Brasil,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Elton John Alves Dourado,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Kelvyn Batista Pontes,Game Fight BJJ/Manimal,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,1,José Tiago da Silva Barros,PSLPB Cicero Costha B,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,2,Thomas Lincoln Correa Lisboa,Alliance,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Felipe Brito de Senna,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Thiago Gabriel Silveira,Academia Marangoni,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,1,Thiago Aragão de Abreu,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,2,Rani Ahmad Yahya,Constrictor Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,3,Luciano de Macedo Bernert,TJJ School,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,3,Pedro Alcântara Falcão Filho,Nova União,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,1,Matheus Carmona Pequeno de Barros,Akxe BJJ,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,2,Phillip Augusto Diniz Franca,Gracie Barra,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,3,Marco Aurellio de Queiroz,Brigadeiro Brazilian Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Middle,3,Victor Inacio de Mendonça Neto,Barbosa Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,1,Gabriel Alves de Lima,Equipe GTT/IST,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,2,Kleber de Oliveira Paulino,Gracie Barra,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,3,Christofer Biude Moreira Feijó,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Medium-Heavy,3,Marcos Paulo Costa,DDR JJ,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,1,Henrique Russi Felix de Lima,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,2,Victor Del Corso Bomfim,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,3,Cauê Oliveira Rodrigues,Gracie Barra JJ,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Heavy,3,Diogo Almeida Silva,JFC Almeida JJ,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,1,Fernando Andrade dos Reis,Alliance,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,2,Italo Ramon Magalhães Vieira,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,3,Brenno José Novais Veloso da Silveira,Nova União,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Super-Heavy,3,Daniel Alves Esperança,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Ultra-Heavy,1,Ricardo Ferreira Evangelista,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Ultra-Heavy,2,Antonio de Padua Assef Nunes Nascimento,GF Team,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Ultra-Heavy,3,Kitner Mendonça de Moura,Atos Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Ultra-Heavy,3,Raul Fernandes Almeida,Nova União,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Open Class,1,Kitner Mendonça de Moura,Atos Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Open Class,2,Anderson de Almeida Silva,Gracie Barra,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Open Class,3,Brenno José Novais Veloso da Silveira,Nova União,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Open Class,3,Italo Ramon Magalhães Vieira,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Female,Black,Light,1,Juliana Costa Simoes,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Female,Black,Middle,1,Ana Maria Gomes Soares,Demian Maia Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Female,Black,Heavy,1,Carina Curvelo Santi,G13 Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Female,Black,Open Class,1,Carina Curvelo Santi,G13 Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Female,Black,Open Class,2,Juliana Costa Simoes,CheckMat,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Female,Black,Open Class,3,Ana Maria Gomes Soares,Demian Maia Jiu-Jitsu,2017,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
