Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Heavy,2,Jefferson Moura,Gracie Barra,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Pedro Duarte,Brazilian Top Team,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Fabio Nascimento,Lotus Club,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Eric Vanderlei,Gracie Barra,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Roberto Tozi,Brazilian Top Team,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Arthur Cesar,UGF,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Denis Gomes,Athaíde Jr,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Claudio Godoi,Brazilian Top Team,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Marco Vilela,Gracie Barra,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Francisco Jr,Gracie Barra,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Marcio Corleta,Behring,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Alexandre Ribeiro,Gracie Humaita,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Marcelo Garcia,Alliance,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Roberto Tozi,Brazilian Top Team,2004,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Eric Vanderlei,Gracie Barra,2004,Campeonato Brasileiro de Jiu-Jitsu
