Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,Alliance,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Felipe Costa,Brasa,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Joseph Capizzi,Renzo Gracie,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Makoto Sawada,Paraestra,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Holanda Vieira,Checkmat Bjj,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Caio Terra,Gracie Fighter,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Pablo Silva,Gracie Barra,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Rafael Freitas,Gracie Barra,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Rubens Charles Maciel,Alliance,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Marcelino Freitas,Nova União,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Renan Borges,Brazilian Top Team,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Theodoro Canal,GF Team,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Michael Langhi,Alliance,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Lucas Lepri,Alliance,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Jonatas Sampaio Gurgel,American Top Team,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,William Cooper,Alliance Atlanta,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Kayron Gracie,Gracie Barra,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Abmar barbosa,Drysdale JJ,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Lucas Leite,Checkmat Bjj,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Sergio Moraes,Alliance,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Otavio Sousa,Gracie Barra,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Andre de Freitas,Gracie Fighter,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Jason Ebarb,Texas Punishment Crew,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Diego Herzog,Gracie Florianópolis,2010,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Bernardo Faria,Alliance,2010,Pan Jiu-Jitsu IBJJF Championship
