Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Felipe P. da Costa e Silva,Brasa,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Elvis Deyvid F. Queiroga,GF TEAM,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Igor Rodrigues dos Santos,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Ary de Melo Farias,Atos,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Gabriel Afonso Santos Moraes,Clube Pina,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Leandro Martins da Silva,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Douglas Rufino da Silva,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Bruno Frazzato Xavier Barbosa,Atos,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Leonardo Fernandes Saggioro,Brazilian Top Team,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Bruno David Fonseca,Gracie Humaita,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Marcos Alexandre C. Almeida,Clube Pina,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Leandro Pereira do,PSLPB CICERO COSTHA,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Michael Alexandre Langhi,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Davi Ramos Pinheiro da Silva,ATOS/TOP BROTHER JJ,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Augusto Lopes Mendes,Soul Fighters,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Daniel Garcia Dias,Nova Uniao,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Augusto Casar Carsalade Vieira,Renzo Gracie,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Alan Douglas P. Nascimento,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Bruno Almeida Alves,Gracie Barra,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Sergio Ricardo de Moraes,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Nivaldo de Oliveira Lima,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Diogo Sampaio Araujo,Soul Fighters,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Diego Gamonal Nogueira,Brazilian Fight,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Antonio Carlos Barbosa Junior,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Paulo Tarcisio Pessoa Jardim,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Fabiano Junior Leite Souza,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Bruno Novaes Veloso,Nova Uniao,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Ricardo Ferreira Evangelista,GF TEAM,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Antonio Carlos A. Peinado,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
