Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,UGF,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Yusuke Honma,Paraestra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Oga Mikio,Newaza World,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Andre Soares,American Top Team,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Robson Moura,Nova Uniao,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Samuel Cruz,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Carlos Holanda,Osvaldo Alves,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Bernardo Pitel,Nova Uniao,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Rubens Charles,Alliance,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Maro Reis,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Bruno Frazatto,Godoi JJ Club,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Jonatas Gurgel,Jordan Team,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Lucas Lepri,Alliance,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Michel Maia,Nova Uniao,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Celso Vinicius,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Rafael Barbosa,Brazilian Top Team,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Lucas Leite,Brasa,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Andre Galvao,Brasa,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Murilo santana,Yamasaki Academy,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Gustavo Campos,Sul JJ,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Romulo Barral,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Saulo Ribeiro,Gracie Humaita,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Joao Filipe,Gracie Barra America,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Tarsis Humphreys,Alliance,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Alexandre Ribeiro,Gracie Humaita,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Roberto Alencar,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Flavio Almeida,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Thiago Gaia,Nova Uniao,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Roger Gracie,Gracie Barra,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Robert Drysdale,Brasa,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Rodrigo Medeiros,Brasa,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Antonio Neto,Gordo JJ,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Rafael Lovato,Gracie Humaita,2007,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Luis Felipe Theodoro,Godoi JJ Club,2007,World Jiu-Jitsu IBJJF Championship
