Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Gabriel Moraes,Monteiro,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Geremias Maia,Gracie Barra,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Felipe Costa,Brasa,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Marcus Norat,Gracie Humaita,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Fernando Vieira,Monteiro,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Bibiano Fernandes,Gracie Barra,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Robson Medeiros,G. Barra/Pit Bull,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Carlos Holanda,Oswaldo Alves,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Mario Reis,Brazilian Top Team,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Fredson Paixao,Gracie Barra,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Gustavo Falciroli,BTT,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Cicero Costa,Barbosa JJ,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Daniel Moraes,Gracie Humaita,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Rodrigo Magalhaes,Gracie Barra,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Alexandre Conciero,Nova Geração,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Bruno de Paula,Alliance,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Marcelo Garcia,Alliance,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Cassio Werneck,BTT,2004,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Flavio Serafim,BTT,2004,World Jiu-Jitsu IBJJF Championship
