Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Caio Terra,Brasa Caio Terra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Fabbio Passos de Alencar,Alliance,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Washington Luis do M. Lima,GF Team,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Laercio Fernandes,Alliance,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Rafael Freitas,Gracie Barra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Geoffrey Villarreal,Fabio Santos BJJ,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,João Pedro Oliveira Rodrigues,CheckMat,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Justin S. Rader,Ribeiro Jiu-Jitsu,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Osvaldo Augusto Honorio Moizinho,Brasa Caio Terra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Carlos Vieira Holanda,CheckMat,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Samir José Chantre Dahás,Brasa Caio Terra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Jonathan Torres,Atos Jiu-Jitsu,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Marcelo França Mafra,CheckMat,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,AJ Agazarm,Gracie Barra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Rodrigo Lamounier de Freitas,Gracie Barra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Gilbert Alexander Pontes Burns,Gilbert Durinho Association,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Vitor Henrique Silva Oliveira,GF Team,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Dealonzio Jerome Jackson,Team Lloyd Irvin,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Eduardo Telles Moreira,Brasa Caio Terra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Felipe Carsalade Araujo Pena,Gracie Barra,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Carl Don Ortega Jr.,Gracie Barra JJ,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Matthew Kevin Jubera,Ribeiro Jiu-Jitsu,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Jackson Sousa dos Santos,CheckMat,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Lucas Joas Gomes Leite,CheckMat,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Luiz Fernando de Azevedo Panza,Barbosa JJ 2,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Neiman Gracie Stambowsky,Renzo Gracie,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,James Richard Puopolo,Ribeiro Jiu-Jitsu,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Eliot Andrew Kelly,Coalition 95,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Diego Gamonal Nogueira,Brazilian Top Team,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Thomas D. DeBlass,Ricardo Almeida,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Rafael Lovato Jr.,Ribeiro Jiu-Jitsu,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Fabiano Andre Scherner,Team Quest MMA,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Bruno Bastos Cruz,Nova União,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Ricardo de Souza de Rezende,Fight Sports,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Murilo Silva Ferreira de Santana,Barbosa JJ e MMA,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,James Richard Puopolo,Ribeiro Jiu-Jitsu,2013,World IBJJF Jiu-Jitsu No-Gi Championship 
