Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Caio Terra,Brasa CTA,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,David B. Zennario,Vicente Junior BJJ,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Thomas Lincoln Correa Lisboa,Alliance,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Fabbio Passos de Alencar,Alliance,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,João Pedro Oliveira Rodrigues,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Samir José Chantre Dahás,Brasa CTA,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Osvaldo Augusto Honorio Moizinho,Brasa CTA,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Carlos Vieira Holanda,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Gianni Paul Grippo,Alliance,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,AJ Agazarm,Gracie Barra,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Rodrigo Lamounier de Freitas,Gracie Barra,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Jayson Alexis Patino,American Top Team,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Rafael Domingos Benedito,Zenith BJJ,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Marcelo França Mafra,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Thiago Aragão de Abreu,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Ben Henderson,Soul Fighters BJJ Arizona,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Enrico Daniel Cocco,Fight Sports,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Keenan Kai-James Cornelius,Atos Jiu-Jitsu,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Arnaldo Maidana de Oliveira,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Claudio de Mattos Cardoso,Gracie Barra,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Murilo Silva Ferreira de Santana,BARBOSA JIU-JITSU USA,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Lucas Joas Gomes Leite,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Jackson Sousa dos Santos,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Mauro Celso Santiago,Gracie Barra,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Timothy-Michael Spriggs,Team Lloyd Irvin,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,João Francisco de Moraes Assis,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Luiz Fernando de Azevedo Panza,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,James Richard Puopolo,Ribeiro Jiu-Jitsu,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Roger Luiz Pereira Ambrosi,Ryan Gracie Team,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Yuri Costa Simões M. da Silva,Brasa CTA,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Gabriel Lyrio Lucas,CheckMat,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Abraham J. Marte Messina,Yamasaki Academy International,2014,World IBJJF Jiu-Jitsu No-Gi Championship 
