Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bernardo Pitel,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Alison Melo,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Marcos Oliveira,Carlson Gracie,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Ralf Pires,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Ricardo Vieira,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Daniel Beleza,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Robson Moura,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Wellington Dias,Gracie Humaita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Fredson Paixão,Equipe Iii,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Fredson Alves,Gracie Humaita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Alexandre Carneiro,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Marcos Barbosa,Barbosa J-J,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Márcio Feitosa,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Leonardo Santos,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Gustavo Correa,Gracie Humaita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Rodrigo Antonio,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Vitor Ribeiro,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Fernando Augusto,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Bruno Severiano,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Bruno Fernandes,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Fernando Pontes,Braz. Top Team,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Saulo Ribeiro,Gracie Humita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Roberto Correa,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Flávio Almeiida,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Fábio Gurgel,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Rodrigo Medeiros,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Fábio Leopoldo,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Jefferson Moura,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Fernando Marques,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Daniel Simoes,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Leonardo Lima,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Roberto Tozzi,Godoi/Macaco,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Márcio Corleta,Winner Behring,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Garth Taylor,Claudio França,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Adriano Maciel,Godoi/Macaco,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Márcio Da Cruz,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Fernando Pontes,Braz. Top Team,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Saulo Ribeiro,Gracie Humaita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Márcio Da Cruz,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Rodrigo Medeiros,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,1,Ana Michelle,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,2,Juliana Gonçalves,Fjjam,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,3,Mariana Vieira,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light Feather,3,Roberta Parisi,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,1,Bianca Andrade,Diojone J-J,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,2,Leticia Ribeiro,Gracie Humaita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,3,Angelica Vieira,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,3,Natasha Franco,Carlson Gracie,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,1,Claudia Oliveira,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,2,Bianca Bastos,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,3,Izabela Ferreira,Ugf,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,3,Ananda Nobre,Strauch J-J,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Juliana Vieira,Nova Uniao,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,2,Renata Pimentel,Braz. Top Team,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Tatiana Chaves,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Luciana Tavares,Gracie Humaita,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Medium Heavy,1,Ana Carolina Ferrira,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Medium Heavy,2,Carolina Silva,Gracie Barra,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Medium Heavy,3,Mailza Cunha,Alliance,2001,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Medium Heavy,3,Erica Paes,Equipe Iii,2001,World Jiu-Jitsu IBJJF Championship
