Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Felipe Costa,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Rufino Gomes,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Caio Terra,Strauch,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Ivaniel Oliveira,Carioca Team,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Bernardo Pitel,Joao Roque Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Carlos Vieira,Osvaldo Alves,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Leandro Martins,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Fabiano Cleto,Gordo Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Jonathas Gurgel,Joao Roque Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Wilson Reis,Godoi Jj Club,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Heder Medeiros,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Bruno Frazato,Godoi Jj Club,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Celso Vinicius,Gordo Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Michel Maia,Joao Roque Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Alan Do Nascimento,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Claudio Calasans,Osvaldo Alves,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Murilo Santana,Barbosa Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Robert Fonseca,Asle/Behring,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Adriano Silva,Barbosa Jj,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Orlando Zanetti,Godoi Jj Club,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Romulo Barral,Gracie Barra Bh,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Alexandre De Souza,Gracie Florianopolis,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Tarsis Humphreys,Alliance,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Rogel Alexander,Alliance,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Roberto Tozi,Godoi Jj Club,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Thiago Gaia,Nova Uniao,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Andre Luis,Alliance,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Igor Silva,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Rafael Lovato,Saulo Ribeiro,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Roberto Abreu,Nova Geracao Ugf,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Antonio Braga,Gracie Barra,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Rodrigo Medeiros,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Luiz Teodoro,Godoi Jj Club,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Charles Cachoeira,Crolin Gracie,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Rodrigo Cavaca,Brasa,2007,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Francisco Fernandes,Gracie Barra,2007,Campeonato Brasileiro de Jiu-Jitsu
