Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Heavy,2,Jefferson Moura,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Fabio Leopoldo,Gracie Sp,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Roberto Godoi,Brazilian Top Team,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Roberto Tozi,Brazilian Top Team,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Eduardo Telles,Tt Jiu-Jitsu,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Adriano Camolesi,Brazilian Top Team,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Roberto De Abreu,Pedro Gama Filho,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Luis Felipe Teodoro,Brazilian Top Team,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Francisco Fernandes,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Arthur Cesar,Pedro Gama Filho,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Phelipe Lira,Gracie Barra Pitbull,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Andre Galvao,Tt Jiu-Jitsu,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Lucio Rodrigues,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Felipe Simão,Gracie Barra Bh,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Fernando Marques,Fernando Boi,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,1,Bianca Andrade Barreto,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,1,Polyana Lago,Osvaldo Alves,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Super Heavy,1,Luzia Fernandes,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Bianca Andrade Barreto,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,2,Polyana Lago,Osvaldo Alves,2005,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Luzia Fernandes,Gracie Barra,2005,Campeonato Brasileiro de Jiu-Jitsu
