Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Bruno da Silva Malfacine,Alliance,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Rodnei Barbosa Gabriel Jr.,Qatar BJJ,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Hiago Gama Sousa,Alliance,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Tomoyuki Hashimoto,Brasa CTA,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Michael Musumeci Jr.,Brasa CTA,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Ari de Melo Farias,Atos Jiu-Jitsu,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,João Ricardo Bordignon Miyao,Cicero Costha Internacional,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,José Tiago da Silva Barros,Cicero Costha Internacional,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Shane Jamil Hill-Taylor,Team Lloyd Irvin,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Leonardo Fernandes Saggioro,Brazilian Top Team,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Marcio Andre da Costa Barbosa Junior,Nova União,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Osvaldo Augusto Honorio Moizinho,Ares BJJ,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Lucas Alves Lepri,Alliance,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Renato Forasieppi Alves Canuto,CheckMat,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Espen  Mathiesen,Karkara BJJ,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Vitor Henrique Silva Oliveira,GF Team,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Isaque Bahiense Braz,Alliance,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Tommy Lilleskog Langaker,Karkara BJJ,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Jaime Soares Canuto,GF Team,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Marcos Vinícius da Silva Tinoco,Alliance,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Gustavo Espindola Batista,Atos Jiu-Jitsu,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Renato Guimaraes Cardoso,Alliance,2018,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Rudson Mateus Sarmento Teles,Brasa CTA,2018,World IBJJF Jiu-Jitsu Championship 
