Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Wekcilley Cruz,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Andrea Verdemare,Tribe JJ Roma,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Laercio Fernandes,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Pablo Silva,Gracie Barra,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Laercio Fernandes,Cia Paulista,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Tomoya Yanagisawa,Purebred,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Rafael Mendes,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Renan Borges,Brazilian Top Team,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Wellington Dias,Gracie Humaita,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Eduardo Ramos,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Lucas Lepri,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Michael Langhi,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Jonathan Torres,Lloyd Irvin,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Helder Medeiros,Checkmat Bjj,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Gustavo Campos,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Rodrigo Caporal,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Rogel Monsalve,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Gilbert Burns,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Tarsis Humpreys,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Maximiliano Carvalho,Gracie Barra Hungria,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Vitor Toledo,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Marcelo Bernardo,Brazilian Power,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Fabio Gurgel,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Bernardo Faria,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Igor Silva,Brasa,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Marko Helen,Hilti BJJ,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Ricardo Abreu,Nova Uniao,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Fernando de Piero,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Luiz Fernando Mendonca,Erosion BJJ,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Helvecio Penna,De La Riva,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Rodrigo Cavaca,Checkmat Bjj,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Antonio Peinado,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Reinaldo Ribeiro,Checkmat Bjj,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Hakim Gouram,BBJJA,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Gustavo Campos,Atos,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Rodrigo Cavaca,Checkmat Bjj,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Bernardo Faria,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Tarsys Humphreys,Alliance,2010,European Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,1,Elisangela Meireles,Gavião,2010,European Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,2,Oceane Talvard,Lagny JJB,2010,European Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,1,Angelica Ferreira,Nova Uniao,2010,European Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,2,Naomi Suzuki,Nova Uniao,2010,European Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,3,Margareta Myhr,Checkmat Bjj,2010,European Jiu-Jitsu IBJJF Championship
