Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Omar Salum,Gracie Humaita,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,Ralph Pires,Wall Street,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Sergio Torres,Nova Uniao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,Pablo Ian,Bolao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Robson Moura,Nova Uniao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Vinicius Cruz,Carlson,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Bruno Ximenes,Bolao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Paulo Sergio,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Royler Gracie,Gracie Humaita,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Leonardo Vieira,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Vinicius Magalhães,Gracie Barra,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Marcos Barbosa,Godoi/Macaco,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Vitor Ribeiro,Nova Uniao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Marcio Feitosa,Gracie Barra,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Renato Barreto,Gracie Humaita,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Wellington Dias,Gracie Humaita,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Alexandre Paiva,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Roberto Atalla,Bolao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Haroldo Vitoriano,Master Atlanta,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Suian Queiroz,Carlson,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Saulo Ribeiro,Gracie Humaita,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Roberto Magalhães,Gracie Barra,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Ze Marcelo,Carlson Lagoa,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Amauri Bitetti,Carlson,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Murilo Bustamante,Carlson Lagoa,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Paulo Filho,Carlson Lagoa,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Fabio Gurgel,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Leonardo Dalla,Jorge Pereira,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Leonardo Leite,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Jose Mario,Carlson,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Claudio Moreno,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Daniel Simoes,Gracie Barra,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Roberto Traven,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Leonardo Castello Branco,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Andre Mendes,Carlson,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Jose Mario Mc Coord,Master Atlanta,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Rodrigo Madeiros,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Roberto Magalhães,Gracie Barra,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Antonio Nogueira,De La Riva,1999,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Jose Mario,Carlson,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,1,Alessandra Vieira,Dojo/Machado,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,2,Daniela Figueredo,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,3,Leticia Ribeiro,Gracie Humaita,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Feather,3,Fernanda Bastos,Ugf,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Alessandra Oliveira,Alliance,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,2,Erica Paes,Oswaldo Alves,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Janaina Ventura,Braz. Fight/Manimal,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Alexandra Correa,Nova Uniao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,1,Cristina Pereira,Nova Uniao,1999,World Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Heavy,2,Andrea Pereira,Leão Dourado,1999,World Jiu-Jitsu IBJJF Championship
