Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Caio Terra,Brasa CTA,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Thiago Dias D. Narciso,Brasa CTA,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Washington Luis do M. Lima,GF Team,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Michael Musumeci Jr.,Brasa CTA,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Rene Eduardo Lopez,Brasa CTA,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Thomas Lincoln Correa Lisboa,Alliance,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Osvaldo Augusto Honorio Moizinho,Ares BJJ,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Samir José Chantre Dahás,Ares BJJ,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Gabriel Marangoni de Oliveira,Brasa CTA,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Kim Terra,Brasa CTA,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Marcio Andre da Costa Barbosa Junior,Nova União,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Rodrigo Lamounier de Freitas,Rodrigo Freitas Brazilian Jiu-Jitsu,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,AJ Agazarm,Gracie Barra,2016,World IBJJF Jiu-Jitsu No-Gi Championship 
