Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Bruno da Silva Malfacine,Alliance,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Caio Terra,Brasa CTA,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Lucas dos Santos Pinheiro,AMBJJ - Alex Martins Brazilian Jiu-Jitsu,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Tomoyuki Hashimoto,Brasa CTA,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Michael Musumeci Jr.,Brasa CTA,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,João Ricardo Bordignon Miyao,Cicero Costha Internacional,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Ary de Melo Farias,Atos Jiu-Jitsu,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Gabriel Afonso dos Santos Moraes,Alliance,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Rubens Charles Maciel,Alliance,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Leonardo Fernandes Saggioro,Brazilian Top Team Int.,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Gianni Paul Grippo,Alliance,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Shane Jamil Hill-Taylor,Team Lloyd Irvin,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Lucas Alves Lepri,Alliance,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Roberto Satoshi de Souza,Bon-Sai Jiu-Jitsu,2017,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Jhonny Loureiro Sigallis Souza,Alliance International,2017,World IBJJF Jiu-Jitsu Championship 
