Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,UGF,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,Carlos Holanda,Gracie Barra,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Samuel Braga,Gracie Barra,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Leandro Escobar,Brazilian Top Team,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,Renan Borges,Brazilian Top Team,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Rubens Charles,Alliance,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Bruno Frazatto,Brasa,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Rodrigo Ranieri,Brasa,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,Yukinori Sasa,Paraestra,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Celso Vinicius,Ryan Gracie,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Lucas Lepri,Alliance,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Michael Langhi,Alliance,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Phillipe de la Monica,Gracie Barra,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Gustavo Campos,Rickson,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Otavio Souza,Gracie Barra,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Adriano Silva,Barbosa JJ,2008,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Lucas Leite,Brasa,2008,Pan Jiu-Jitsu IBJJF Championship
