Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Everton Celio de Souza Teixeira,Atos Jiu-Jitsu,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,2,Lucas de Souza Castro,Gracie Barra,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Christopher Duyquan Tran,Team Lloyd Irvin,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Rooster,3,Nobuhiro Sawada,Tri-Force Jiu-Jitsu Academy,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Zachary Kaima'alili Kaina-Kokubun,AOJ,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Marcos Antonio Gomes Guedes,AOJ,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Rodnei Barbosa Gabriel Jr.,CheckMat,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Shoya Ishiguro,Carpe Diem,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Cole Anthony Abate,AOJ,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,José Julián  Espinosa Flores,Renzo Gracie International,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Marco Vinicius Mendes Brito,DreamArt,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Sam Matthew Mc Nally,Atos Jiu-Jitsu,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Lucas Sette C. Valente Tobias,Gracie Barra,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Gianni Paul Grippo,Bodega Jiu-Jitsu,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Carlos Henrique Costa Campos,Alliance,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Yigit Hanay,Renzo Gracie International,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Alexandre Joaquim de Jesus,Esporte Dez / Instituto Calasans Camargo,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Fabyury Khrysthyan Texeira Freitas,AOJ,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Arley Pacheco Damaceno Brandão,Gracie Barra,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Mateus de Moraes Coelho,Caio Terra Association Brasil,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Wallisson Oliveira Souza,Atos Jiu-Jitsu,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Francisco de Assis Lemos Lo,CheckMat,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Gabriel Castro Vieira Lima,Inspirit Jiu-Jitsu Academy,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Sebastian Rodriguez Williams,Unity Jiu-jitsu,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Faris Dean Benlamkadem,Roger Gracie Academy,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Calon F Eskeli-sabino,Atos Jiu-Jitsu,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Jose Jurema Nascimento de Carvalho,CheckMat,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Sergio J Vilas,Team Lloyd Irvin,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Marcos Carrozzino,GF Team,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Elder Alexander Cruz Hernandez,CheckMat,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Gabriel de Oliveira Haddad Duarte,Lotus Club USA,2024,World IBJJF Jiu-Jitsu No-Gi Championship 
