Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Caio Terra,Brasa CTA,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Koji Shibamoto,Tri-Force Jiu-Jitsu Academy,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Rodnei Barbosa Gabriel Junior,Zenith BJJ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Vincent Nguyen,Atos Jiu-Jitsu,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Hiago George Santos Silva,PSLPB Cicero Costha,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Gabriel Willcox Furley,Icon Jiu-Jitsu Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Luis Felipe Ninja de Moraes Pinto,Kronos BJJ HQ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Marcio Andre da Costa Barbosa Junior,Nova União,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Paulo H. Bordignon Miyao,PSLPB Cicero Costha,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Brian Mahecha,American Top Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Ítalo Silva Lins de Albuquerque,GF Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Michael Remigio Liera Jr.,Atos Jiu-Jitsu,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Alex Cabanes Gisbert,Atos Jiu-Jitsu,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Edwin Najmi,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Samuel Thomas F. Gibson,Carlson Gracie Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Yago Vinicius de Souza,Ns Brotherhood,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Alan Douglas Pereira do Nascimento,CheckMat,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Charles Negromonte Santos,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Eduardo Rios,Frontline Academy,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Gabriel Arges de Sousa,Gracie Barra JJ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Rômulo Claudio Barral,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Diogo Sampaio Araujo,Soul Fighters BJJ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Patrick Pontes Moura Santos Gaudio,GF Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,1,Jackson Sousa dos Santos,CheckMat,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,2,Felipe Menezes Bueno,Alliance,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Maksymilian Wisniewski,Zenith BJJ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Manuel António Ambrósio S. T. Pontes,Gracie Barra BJJ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,1,Erberth Santos de Mesquita,Ryan Gracie Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,2,Lucio Furtado Rodrigues,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Alexandro Ceconi de Souza,Ceconi Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Christopher Bowe,Gracie Barra JJ,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,1,Pedro Henrique de Souza Moura,Ribeiro Jiu-Jitsu,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,2,Luke Richard Costello,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,3,Gilmar Silva de Oliveira,Academia BSB,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,3,Robson Barbosa Oliveira,CheckMat,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,1,Felipe Carsalade Araujo Pena,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,2,Rômulo Claudio Barral,Gracie Barra,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,3,Erberth Santos de Mesquita,Ryan Gracie Team,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,3,Jackson Sousa dos Santos,CheckMat,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Female,Black,Light-Feather,1,Kristina Sofia Puruganan Barlaan,Brasa CTA,2016,European IBJJF Jiu-Jitsu Championship 
Adult,Female,Black,Light-Feather,2,Ariadne de Oliveira,Equipe Mestre Wilson JJ,2016,European IBJJF Jiu-Jitsu Championship 
