Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Augustin Climent,Sukata Alicante,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,Bruno Cezar Moreno,Kimura,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,Wellington Dias,Gracie Humaita,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,Pedro Silveira,Pejor,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,Christian Uflacker,Gracie Barra,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,Claudio de Matos,Gracie Barra BH,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Carlos Eduardo Vieira,Cia Paulista,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,Rafael dos Anjos,Gracie Barra,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,Leonardo Peçanha,Nova Uniao,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,Felipe Souza,Roger Gracie Academy,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Fabricio Nascimento,Fabricio Nascimento,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,Marcelo Bernardo,Brazilian Power,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,Eduardo Rios,Brazilian Top Team,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,Filipe Oliveira,Gracie Barra,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Renato Tavares,Brazilian Top Team,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Gilles Arsene,Carlson Gracie Team,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Alessandro Nunes,Gracie Barra,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Dinarte Lima Jr,Kimura,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Gilberto Bastos Jr,Franco Penteado,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Luis Roberto Pereira,Yamasaki Academy,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Vitor Costa,Brasa,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Pedro Galliza,Brazilian Top Team,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Jose Mario Rangel,Carioca BJJ,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Mario Reis,MW Spain,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Victor Costa,Brasa,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Leonardo Peçanha,Nova Uniao Campos,2006,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Felipe Souza,Roger Gracie Academy,2006,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Light,1,Carmen Jahnke,Gracie Barra Lisboa,2006,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,1,Camilla Gjelsten,Frontline,2006,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,2,Monica Vanessa,Sandro Bala Team,2006,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Devi Ahuja,Frontline,2006,European Jiu-Jitsu IBJJF Championship
Adult,Purple Brown Black,Female,Middle,3,Sara Fonseca,Brazilian Power,2006,European Jiu-Jitsu IBJJF Championship
