Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Michael Musumeci Jr.,Caio Terra Association,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Rodnei Barbosa Gabriel Jr.,Qatar BJJ,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Bruno da Silva Malfacine,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Cleber de Sousa Fernandes,Atos Jiu-Jitsu,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,Cicero Costha Internacional,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,Paulo H. Bordignon Miyao,Cicero Costha Internacional,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Hiago George Santos Silva,PSLPB Cicero Costha,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,José Tiago da Silva Barros,PSLPB Cicero Costha,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Matheus Gabriel Pinheiro Barros,CheckMat,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Marcio Andre da Costa Barbosa Junior,Nova União,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Isaac Doederlein,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Osvaldo Augusto Honorio Moizinho,Ares BJJ,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Lucas Alves Lepri,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Lucas Sette C. Valente Tobias,Gracie Barra,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Renato Forasieppi Alves Canuto,CheckMat,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Rodrigo Lamounier de Freitas,Rodrigo Freitas Brazilian Jiu-Jitsu,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Gabriel Arges de Sousa,Gracie Barra,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Isaque Bahiense Braz,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Jaime Soares Canuto,GF Team,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Marcos Vinícius da Silva Tinoco,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Felipe Carsalade Araujo Pena,Gracie Barra,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Gustavo Espindola Batista,Atos Jiu-Jitsu,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Matheus Oliveira Diniz,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Renato Guimaraes Cardoso,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,1,Leandro Lo Pereira do Nascimento,Ns Brotherhood,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,2,Dimitrius Soares Souza,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Heavy,3,Fernando Andrade dos Reis,Alliance International,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,1,Nicholas de Barcellos Meregali,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,2,Mahamed Aly Santos da Silva,Team Lloyd Irvin,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Guilherme Augusto Soares Santos,Alliance,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Super-Heavy,3,Luiz Fernando de Azevedo Panza,CheckMat,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,1,Marcus Vinícius Oliveira de Almeida,CheckMat,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,2,Ricardo Ferreira Evangelista,GF Team,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,3,Felipe Augusto Farias Bezerra,CheckMat,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Ultra-Heavy,3,Max dos Santos Gimenis,GF Team,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,1,Marcus Vinícius Oliveira de Almeida,CheckMat,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,2,Leandro Lo Pereira do Nascimento,Ns Brotherhood,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,3,Fellipe Andrew Leandro Silva,Zenith BJJ,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Open Class,3,Keenan Kai-James Cornelius,BJJ Globetrotters USA,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Female,Black,Rooster,1,Mayssa Caldas Pereira Bastos,GF Team,2019,World IBJJF Jiu-Jitsu Championship 
Adult,Female,Black,Rooster,2,Rikako Yuasa,Paraestra Shinagawa,2019,World IBJJF Jiu-Jitsu Championship 
