Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,JOAO CARLOS KURAOKA,AXIS,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,2,FELIPE COSTA,Brasa,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,SHOJI MASADA,STRAPPLE OHANA,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Rooster,3,MAKOTO SAWADA,Paraestra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,1,YOSHIHIKO MATSUMOTO,Paraestra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,2,RAFAEL FREITAS,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,LEANDRO ESCOBAR,Soul Fighters,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light Feather,3,FELIPE LATTARI,Cia Paulista,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,1,RUBENS CHARLES MACIEL,Alliance,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,2,MARIO REIS,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,RAFAEL MENDES,Atos,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Feather,3,GUILHERME MENDES,Atos,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,1,LUCAS LEPRI,Alliance,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,2,MICHAEL LANG,Alliance,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,LEONARDO LEITE,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Light,3,AUGUSTO MENDES,Soul Fighters,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,1,LUCAS LEITE,Check Mat Bjj,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,2,KRON GRACIE,Gracie Humaita,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,CARLOS DIEGO FERREIRA,AXIS,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Middle,3,AUGUSTO VIEIRA,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,1,OTAVIO SOUSA,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,2,ROMULO BARRAL,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,NIVALDO LIMA,Check Mat Bjj,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,MATEUS VINHAS,Gracie Barra America,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,ROBERTO ALENCAR,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,FLAVIO ALMEIDA,Gracie Barra,2009,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,ROBERTO TOZI,Godoi JJ Club,2009,Pan Jiu-Jitsu IBJJF Championship
