Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Bruno Malfacine,UGF,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Felipe Costa,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Jussier da Silva,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Wekciley Cruz,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Bernardo Pitel,Joao Roque JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Daniel Beleza,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Maxmiliano Oliveira,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Gabriel Moraes,Monteiro,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Marcelino Freitas,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Bruno Frazatto,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Augusto Mendes,Soul Fighters,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Teodoro Canal,UGF,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Michael Langhi,Alliance,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Vinicius Marinho,UGF,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Cícero Costha,Barbosa JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Michel Maia,Sul JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Alan do Nascimento,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Otavio Souza,Gracie Barra PE,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Diego Gamonal,Brazilian Top Team,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Eric Zeeman,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Eduardo Santoro,Cia Paulista,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Alexandre de Souza,Gracie Florianopolis,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Rogel Alexander,Alliance,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Eduardo da Conceição,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Augusto Ferrari,Barbosa JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Mauro Celso Guilherme,Gracie Barra BH,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Bruno Bastos,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Igor Silva,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Antonio Braga Neto,Gordo JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Thiago Gaia,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Arthur Cesar,UGF,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Alexandre Pereira,Sul JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Rodrigo Cavaca,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,DESCLASSIFICADO,None,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Phelippe Lira,Gracie Barra Pitbull,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Bruno Matias,Brasa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Alexandre de Souza,Gracie Florianopolis,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Antonio Braga Neto,Gordo JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Murilo Santana,Barbosa JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Augusto Ferrari,Barbosa JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Rooster,1,Hellen Kenupp,Brazilian Top Team,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light Feather,1,Mirian Cardoso,UGF,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light Feather,2,Elizangela Meireles,Gaviao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,1,Bianca Andrade,Gracie Barra Alagoas,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,2,Michele Tavares,Nova Uniao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,3,Fabiana Borges,Top Brothers,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,1,Kyra Gracie,Gracie Barra,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,2,Luana Alzuguir,Barbosa JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,3,Rosalind Ferreira,Gaviao,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,3,Cristiane Souza,Bon Sai,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,1,Tania Mabel Andrade,Gracie Barra Alagoas,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Medium Heavy,1,Diana Menezes,Bon Sai,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Super Heavy,1,Maria do Carmo Paixão,Carmen Cascagrossa,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Ultra Heavy,1,Luzia Carmem Fernandes,Gracie Barra Detonando,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Luzia Carmen Fernandes,Gracie Barra Detonando,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,2,Kyra Gracie,Gracie Barra,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Diana Meneses,Bon Sai,2008,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Luana Alzuguir,Barbosa JJ,2008,Campeonato Brasileiro de Jiu-Jitsu
