Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Lucas dos Santos Pinheiro,Atos Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Rooster,2,Welerson Gonçalves da Silva,Nova União,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Rooster,3,Carlos Alberto Oliveira da Silva,GF Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Rooster,3,Rodrigo Otavio Ferreira de Oliveira,Qatar BJJ / Vision Brasil,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light-Feather,1,Diogo Pinheiro dos Reis,Melqui Galvão Jiu-jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light-Feather,2,Cleber de Sousa Fernandes,Atos Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light-Feather,3,Fernando Fávari Aparecido,GF Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light-Feather,3,Wesley Souza Santos,DreamArt,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Feather,1,Isaac Doederlein,Alliance,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Feather,2,Alexssandro Pinto Sodré,Nova União,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Feather,3,Fabricio Andrey Batista  Junior,Melqui Galvão Jiu-jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Feather,3,Matheus Yudi Onda,Barbosa Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light,1,Lucas Sette C. Valente Tobias,Gracie Barra,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light,2,Natan Chueng Freitas,Fratres Brazilian Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light,3,Ademir Barreto de Araújo,GF Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Light,3,Luiz Paulo Carneiro Medeiros,Melqui Galvão Jiu-jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Middle,1,Tainan Dalpra Costa,Art of Jiu Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Middle,2,Pedro Henrique Maia Costa,ESCOLA DE JIU JITSU WF,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Middle,3,Alexandre Joaquim de Jesus,Esporte Dez,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Middle,3,Yuri Gabriel Rodrigues,Nova União,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Medium-Heavy,1,Gustavo Espindola Batista,Atos Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Medium-Heavy,2,Matheus Spirandeli Souza,Alliance,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Medium-Heavy,3,Leon Denny Zambelli Brito,Brazilian Top Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Medium-Heavy,3,Wellington Luís Sebastião,Fratres Brazilian Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Heavy,1,Fellipe Andrew Leandro Silva,Alliance,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Heavy,2,Gabriel Henrique dos S. Oliveira,Alliance,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Heavy,3,Harryson Santana Pereira,Ataque Duplo,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Heavy,3,Rider Zuchi Samelo do Amaral,Fratres Jiu Jitsu Competition,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Super-Heavy,1,Pedro Lucas Soares Ribeiro,Companhia Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Super-Heavy,2,Elioenai Julio de Souza Braz,Team Crézio Lutas,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Super-Heavy,3,Luis Fernando de Oliveira,Fratres Brazilian Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Super-Heavy,3,Wildemar Matheus Souza dos Santos,Carlson Gracie Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Ultra-Heavy,1,Victor Hugo Costa Marques,Six Blades Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Ultra-Heavy,2,Cleyton Rafael Flores,Team Cruz BJJ,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Ultra-Heavy,3,Pedro Alex dos Santos Pimenta,GF Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Ultra-Heavy,3,Victor Hugo Honório P. da Silva,GF Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Enum_WeightDivision_Absoluto_Label,1,Victor Hugo Costa Marques,Six Blades Jiu-Jitsu,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
Adult,Male,Black,Enum_WeightDivision_Absoluto_Label,2,Victor Hugo Honório P. da Silva,GF Team,2023,"Campeonato Brasileiro de Jiu-Jitsu (Juvenil, Adulto e Master) "
