Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Light Feather,1,Fredson Alves,Gracie Humaita,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Thiago Asfora,Top Team,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Paulo Coelho,Gracie Humaita,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Garcia D'areilla,Osvaldo Alves,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Eduardo Galvão,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Luiz Henrique,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Liboni,Liboni,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Alexandre Albuquerque,Gracie Barra Bh,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Rafael Correa,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Eduardo Manno,Gracie Humaita,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Sergio Amaral,Carlos Henrique,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Ryan Gracie,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Roberto Correa,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Roberto Ferreira,Wall Street,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Mario Saraiva,Kioto,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Eduardo de Lima,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Antonio Novaes,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Bruno Severiano,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Roberto Magalhãees,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Marcelo Yogi,Gracie Ipanema,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Guilherme Santos,Guilherme Santos,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Daniel Simoes,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Romel Cardoso,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,ssed Naked,Osvaldo Alves,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Marcelo Valente,Carlos Henrique,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Roberto Correa,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Bruno Severiano,Gracie Barra,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Roberto Ferreira,Wall Street,1997,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Fredson Alves,Gracie Humaita,1997,Campeonato Brasileiro de Jiu-Jitsu
