Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Light-Feather,1,Henrique Rezende Costa e Silva,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Laercio Fernandes,Lotus Club Jiu-Jitsu,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Joseph A Capizzi,Renzo Gracie,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Osvaldo Augusto Honorio Moizinho,Gracie Fighter,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Samir José Chantre Dahás,Gracie Fighter,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Jin Yung,Renzo Gracie,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Sidemar Honorio,Renzo Gracie Academy,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Lucas Alves Lepri,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Renan Borges,Brazilian Top Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Jason Jerome Rivera Palacios,Team Royce Gracie,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Oliver Leys Geddes,Gracie Elite Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Vinícius Tavares Marinho,GF Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Francisco Daniel Pires Tavares,SAS Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Alex J. Aristides,Serra BJJ Academy,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Bruno Franco Fernandes,Gracie Barra,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Kleber de Oliveira Paulino,Gracie Barra,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Ezra Zendt Lenon,American Top Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Frederico G. Moncaio,The Avengers,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Pablo Popovitch,The Avengers,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Roberto Camargo de Alencar,Gracie Barra,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Alexandre Henrique Moreno Moreira,Team Link,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Leonardo I. Iturralde Aguirre,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Ricardo de Souza de Rezende,The Avengers,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Diego Gamonal Nogueira,Brazilian Top Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Daniel Simmler,Renzo Gracie Academy,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Diego Pereira de Santana,Academia DF,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Tiago Pereira Almeida,Academia DF,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Pablo Popovitch,The Avengers,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Lucas Alves Lepri,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Diego Pereira de Santana,Academia DF,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Kleber de Oliveira Paulino,Gracie Barra,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Sofia Rosa Amarante,The Avengers,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Jennifer A Petrina,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,Bibiana Dios Tan Pacini S. Silva,GF Team,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,1,Thaysa H. Ramos da Silva,The Avengers,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Medium-Heavy,2,Valerie Lynn Worthington,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Valerie Lynn Worthington,Alliance,2012,Pan IBJJF Jiu-Jitsu No-Gi Championship 
