Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Medium Heavy,3,Tony Eduardo Lima,Ralph Gracie,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Heavy,1,Roberto Camargo,Gracie Barra,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Heavy,2,Fabio Leopoldo,Renzo Gracie,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Heavy,3,Alexandre Ferreira,Gracie Barra,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Heavy,3,Matheus Costa,Ryan Gracie,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,1,Vinicius Magalhaes,Team Quest,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,2,Christiano Lazzarini,Gracie Barra,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Super Heavy,3,Roberto Abreu Filho,American Top Team,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Bruno Paulista,Gracie Barra America,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Jeff Monson,American Top Team,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Rodrigo Medeiros,Brasa,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Jose Mario Mac Cord,Brasa,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Open Class,1,Jeff Monson,American Top Team,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Open Class,2,Bill Cooper,Alliance,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Open Class,3,Cristiano Lazarini,Gracie Barra,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Black,Male,Open Class,3,Roberto Camargo,Gracie Barra,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Feather,1,Bianca Barreto,Gracie Barra,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Feather,2,Felicia Oh,Jean Jacques Machado,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Feather,3,Patricia Lage,Barbosa Jj,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,1,Gazzy Parman,Undisputed,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,2,Jeanette Portocarrero,Jean Jacques Machado,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Middle,1,Hannette Staack,Carlson Gracie Team,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Middle,2,Emily Kwok,Ricardo Almeida Jj,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,1,Penny Thomas,Maui Jiu-Jitsu,2007,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,2,Christina Thomas,Relson Gracie,2007,World Jiu-Jitsu No-Gi IBJJF Championship
